0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-306.60888487553456,-41.35859576710277,-540.9970879910263,-139.6227553596328,193.2258114889582,453.2679144283319,3.974877132671628,-498.9350349088405,-340.2388370164495,173.41292567253564,86.27341013092516,302.8662398097787,-47.02034561547294,357.20288131706815,354.527078986619,0.0
-272.6719805325385,44.73042315725801,-491.6539991361915,-151.3025045127393,188.76321649222248,428.43775305547837,3.381492942577196,-572.3499681729853,-312.48953229985733,129.86720451414655,76.78281619607351,325.762078453338,-38.32938147010354,355.24349896815994,296.7281117499948,0.0
-271.32117017995296,-13.332346128652834,-477.65598738840094,-169.65752970616893,205.0689532785953,454.2302513295304,6.517661036972004,-510.3329947068551,-346.9611692804369,152.78806150030692,89.38330261828415,308.4998337872166,-41.59448480768005,350.6595366200435,275.9690402599163,0.0
-299.7533720304439,-135.06991874847185,-511.28088054615506,-176.7902755497525,229.84500392792972,514.9338775992234,11.186694244580137,-426.1937273717713,-416.5738411562476,216.88893559975438,112.75602340612221,300.11298268067253,-54.10462433764255,366.35427885120663,281.0697307089038,0.0
-319.66577463370515,-177.20583981233335,-519.562801270357,-194.6188268181822,231.6674667831439,525.7898961689887,22.256985136833574,-387.31773189196133,-418.8606482488419,237.72172306340502,112.98508568392874,283.84097503632313,-58.25769802845547,367.1458566543067,307.54761772764294,0.0
-306.1296056292532,-170.80845771600428,-481.69324108740585,-226.4663800107902,221.77210273729807,492.97165183400824,28.494712335907884,-342.9486190589103,-371.50205026933133,222.04094025760728,96.77547566662395,243.26024880588028,-53.87966676211332,335.29955173531044,325.94520591219276,0.0
-257.3184877857685,-127.9562714694717,-415.3349689732865,-247.15938184468368,209.9658862739323,436.14625685616573,18.924122039629825,-316.17840636669865,-307.3854925184953,184.09134685374374,74.90338915396366,206.33741359971668,-44.54108533424855,290.0797210387422,308.03886586949335,0.0
-270.0393169546874,-151.53490266159505,-427.60225325856374,-245.0445633203941,213.7786212375165,446.7547229873889,20.903699094974627,-311.6123447359927,-318.2449050054494,200.37047829452868,77.94623906205682,210.84619140553943,-48.30101788532763,301.20738540222055,313.1989159446089,0.0
-263.5316981763276,-139.69952947089394,-424.9678702298308,-240.67509407500606,212.41193328290888,443.31436958418465,18.059110087232867,-322.33395808462757,-316.11201788537085,194.72221792069652,77.38710514639408,215.35678186022977,-47.24457040911953,300.19686523963355,305.70818928623663,0.0
-256.1286618044237,-142.31419501539258,-434.86278223715635,-218.73880782720562,215.8621774935845,448.37556816685867,6.5221964808644834,-345.60735025468125,-328.98885911996916,203.77392134274578,81.28133030748697,236.78136110489578,-50.04991214472007,312.28779721009545,284.22384089571267,0.0
-239.22714352917617,-156.61109601040232,-439.89622485820814,-193.13629459744615,223.63053008230162,450.59823637265964,-13.767026577717896,-351.6411418848263,-344.1532965364547,216.4934311323583,85.73287990640488,251.39063783031762,-53.24315076521271,318.499659790304,257.40838689134085,0.0
-247.32568975798242,-169.2210691289755,-446.59154652700823,-191.7673894833258,224.84309354204268,453.15976760359774,-13.295721135537912,-338.4725784179592,-348.3310198215435,221.74950598924954,87.23479254934091,244.91802735077522,-54.08379463793317,319.3111391107522,269.78549253346665,0.0
-262.9065137781571,-172.9343352541088,-449.89996518490756,-202.83647531333222,221.01552537420727,450.7929879280529,-3.702515800817636,-319.3852589796113,-341.1029617361936,218.86517321069832,85.3208605213343,227.49121047534908,-52.935890664491254,314.0720333386974,299.9023067513798,0.0
-277.1370410421249,-177.8779551644639,-458.28404146967904,-210.24404387220991,218.62491079742313,453.0657489203559,3.983942973078073,-313.4359748064048,-338.1534562829447,221.46888356092538,84.42302015863955,221.23021978098942,-53.61620654540501,315.07158132115836,322.52323420773376,0.0
-278.96053340021615,-169.13259195913568,-471.41278526283355,-203.80920519115264,220.97893335288043,461.845887111157,1.4539201831847643,-338.32037259695943,-347.33819474672396,222.34783881027622,87.13538277408139,237.047007500973,-54.49217723104227,324.28340894680656,320.03639659374795,0.0
-275.6252911325277,-158.65602479403876,-479.13851030714056,-195.90832588076208,223.6199483436764,467.67770756451773,-3.367897636050148,-362.0679162760481,-355.333935860643,221.38129880356445,89.48471468992535,252.18274860790623,-54.83362326186401,331.6174099793868,310.66968553013487,0.0
-271.5339688867166,-162.27434397304998,-485.5985354083673,-186.29829235150547,227.6622751069659,473.6487106939094,-9.932835219133452,-378.51574669482454,-364.52955494149825,229.39118760430355,91.96858414910653,267.34094174173686,-57.26930313012658,340.91908479317556,296.7262547747325,0.0
-274.44345997820153,-169.35467506857702,-488.43185772406616,-185.16726408118097,228.5620309687315,475.8661627410401,-9.843449653332105,-378.7721721948609,-366.7793468437607,235.0254173508689,92.52083325583321,269.56725802631155,-58.68115281761325,344.866629489446,296.7573531003636,0.0
-276.3679520698117,-173.04326239841782,-488.6244511424191,-186.28662479702032,228.46726556840906,475.96038103731746,-8.903004882548917,-375.3610072371695,-366.46376298092804,236.90935311140586,92.42851454751535,267.7708403639495,-59.07563609195262,345.1193780718567,299.1530394351736,0.0
-276.1294206629975,-173.92208210403905,-488.97035279809086,-185.88673083630795,228.78518875248983,476.40025697443826,-9.311482774800954,-375.2995972578607,-367.176347859833,237.6050825662877,92.65875349144487,268.12720823848787,-59.255660003357505,345.39140794109346,298.66700413416726,0.0
-276.37294958360445,-172.97636936463894,-488.7867366348521,-185.98339607685372,228.51954028901093,475.9888025990018,-9.037471055339648,-376.6193774011341,-366.4567609195766,237.2883829737244,92.37967803086343,268.60411159419886,-59.213329213265325,345.7592115544846,298.5868802557788,0.0
-271.8302172305761,-174.8153384179914,-485.3524540918603,-185.31714513428665,228.96476296063824,474.4564502026791,-11.113643830633858,-370.50895038805356,-366.45136452178406,236.87830763288534,92.52065787544011,265.8806843360497,-58.95993110572276,342.1915997281135,295.1338054137653,0.0
-271.5492327241844,-174.24285418475384,-484.7008503003951,-185.58164969626327,228.7835534619126,473.69818813631747,-11.142487052344814,-371.26753369369845,-365.4136475522829,236.77998824514282,92.13042701063584,266.0009793808325,-58.98227306736859,342.2461308968018,294.9082752971324,0.0
-272.5261142106929,-176.20739286872353,-484.4965131289384,-186.23634433387838,228.5563154019169,472.94533048567246,-10.74917938067373,-371.2233416836765,-363.9893673589542,238.58454901723985,91.56005857389346,265.93851793144444,-59.503663883417666,343.1454190658358,295.8397113945866,0.0
-276.852082462955,-180.72287119831208,-487.0020249108262,-187.74765766756147,228.36393389627938,474.00298720958136,-8.97397910231399,-369.52378385386544,-363.90259004714034,241.8375345966806,91.49960868024337,265.03090724548497,-60.342921005702195,344.94605113468725,300.9962011819325,0.0
-271.80658045479447,-178.34938216260838,-482.69289207276057,-189.01468116170756,228.0514199218569,469.6872533852016,-11.225583435597922,-368.10148131509567,-359.4240100500594,240.4469471377573,90.02405807151465,262.4793597839226,-60.18603303852284,341.3635313349433,300.2769646897575,0.0
-269.7919008180047,-177.73197860701828,-481.6531462634803,-190.08168441867804,227.55510458997864,467.1283505611459,-12.39396523552227,-366.6064952515775,-356.43416069913087,240.45042963257293,89.12499039430494,260.09096707035843,-60.3993015288893,338.97726761535466,303.19715521154205,0.0
-263.27378480566745,-172.71564735386767,-475.6474206089054,-191.47960333691108,225.6489302749667,459.70245007043434,-14.647789238289288,-363.2155441117709,-348.79497061592946,236.91936943279902,86.85821803460503,254.71603317265553,-59.80757535931943,332.3085112337682,304.70491522605204,0.0
-263.7532894848361,-173.74708420405193,-477.3534608918657,-192.11150060666228,224.89149046538986,458.5985044641373,-14.852752552738776,-362.8212166310506,-346.8101537284342,238.60225521321314,86.29356032036283,253.4669150454198,-60.489675861212675,331.56417138254153,309.6884287100622,0.0
-262.82426782058457,-175.1195368433414,-477.858004433559,-192.69113773006646,224.08198748554804,456.7173453675395,-15.565416880658026,-361.6805307056945,-344.07488285971334,240.38921395701558,85.45096116749713,252.044791374161,-61.18887761452371,330.14661972819175,313.2234028287163,0.0
-264.7336690423706,-179.80760373302317,-484.3285371035567,-191.2089170971235,225.49565158593114,461.01015012495816,-16.62437677363392,-365.81980547223924,-347.9852246370875,245.8072166706067,86.56200400186358,256.44507490658907,-62.77322703101935,333.96524233855655,315.0103374396773,0.0
-257.0635119446977,-184.75665847948932,-482.0722018016611,-188.20990826809782,226.554029651582,459.0711269938289,-21.64334812818742,-365.73874405874153,-347.0562100777096,250.62858336340918,86.01092774610692,259.12017874776296,-64.2025927756391,333.15646540987916,307.12488752834037,0.0
-259.23782829392707,-197.5308937873926,-490.23640008836657,-183.686487376456,229.33586328992521,465.8739493332834,-23.910323194833964,-369.3353905293073,-354.6237087659149,261.9009894233989,88.1192412565205,267.0103367904557,-67.14364432304376,340.4295706498996,303.9402171475073,0.0
-259.1070300470104,-212.87651905822557,-496.20274839284906,-178.59856949780152,232.52781621379054,471.8866704443734,-27.324259227051986,-368.92042757236334,-362.2696269050934,273.75697479848,90.25442412760829,273.6469096889095,-70.06079318696045,346.3199417654836,297.86331863312176,0.0
