Index,Index_2,Date_Time,Wind_Speed,Wind_Speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
25200,2023-09-25 16:59:30,2023-09-25 16:59:33.460215,4.3548,4.3202,204.605,3.75,1.7368,3.8669,0.2801
25600,2023-09-25 16:59:40,2023-09-25 16:59:43.460532,4.1678,4.0943,217.36,7.4725,2.3712,3.2535,0.4698
26000,2023-09-25 16:59:50,2023-09-25 16:59:53.460717,2.4515,2.3906,211.8525,8.25,1.2596,1.9261,0.2928
26400,2023-09-25 17:00:00,2023-09-25 17:00:03.460783,3.1326,3.0969,208.0075,4.95,1.4717,2.5707,0.2511
26800,2023-09-25 17:00:10,2023-09-25 17:00:13.460757,3.3577,3.2517,217.2525,10.44,1.976,2.4181,0.5214
27200,2023-09-25 17:00:20,2023-09-25 17:00:23.460618,3.7471,3.7206,201.6575,3.135,1.313,3.412,0.2296
27600,2023-09-25 17:00:30,2023-09-25 17:00:33.460511,3.3134,3.2845,210.235,3.8825,1.5543,2.8123,0.2136
28000,2023-09-25 17:00:40,2023-09-25 17:00:43.460204,2.7199,2.6688,209.665,7.3825,1.2518,2.2716,0.3076
28400,2023-09-25 17:00:50,2023-09-25 17:00:53.459901,3.2779,3.2538,207.0925,3.52,1.473,2.8501,0.2138
28800,2023-09-25 17:01:00,2023-09-25 17:01:03.459577,3.8778,3.8292,214.0925,6.1825,2.1004,3.1206,0.3982
29200,2023-09-25 17:01:10,2023-09-25 17:01:13.459177,4.0862,4.0596,203.5425,3.3425,1.5697,3.6577,0.2612
29600,2023-09-25 17:01:20,2023-09-25 17:01:23.458748,3.9851,3.9319,207.66,6.245,1.683,3.3246,0.355
30000,2023-09-25 17:01:30,2023-09-25 17:01:33.458325,3.4533,3.4056,208.545,5.81,1.6671,2.8552,0.311
30400,2023-09-25 17:01:40,2023-09-25 17:01:43.457882,3.8125,3.7862,205.115,3.0525,1.6763,3.2965,0.2206
30800,2023-09-25 17:01:50,2023-09-25 17:01:53.457391,4.7395,4.6781,209.2875,6.305,2.1131,4.0824,0.443
31200,2023-09-25 17:02:00,2023-09-25 17:02:03.456880,4.7098,4.6819,208.515,3.3275,2.2511,4.045,0.3114
31600,2023-09-25 17:02:10,2023-09-25 17:02:13.456378,3.9695,3.937,205.91,4.095,1.6355,3.529,0.2962
32000,2023-09-25 17:02:20,2023-09-25 17:02:23.455839,4.7022,4.6466,208.125,5.34,2.0256,3.9669,0.3783
32400,2023-09-25 17:02:30,2023-09-25 17:02:33.455325,4.3338,4.2734,207.7625,5.48,1.9564,3.5873,0.3589
32800,2023-09-25 17:02:40,2023-09-25 17:02:43.454780,4.9656,4.9215,213.8925,4.9925,2.64,4.104,0.3874
33200,2023-09-25 17:02:50,2023-09-25 17:02:53.454222,4.7749,4.7324,208.1125,4.355,2.1485,4.1023,0.3617
33600,2023-09-25 17:03:00,2023-09-25 17:03:03.453673,5.377,5.3362,211.01,4.0975,2.6746,4.5446,0.3886
34000,2023-09-25 17:03:10,2023-09-25 17:03:13.453091,4.5238,4.4662,214.495,5.7925,2.4344,3.6798,0.4067
34400,2023-09-25 17:03:20,2023-09-25 17:03:23.452561,4.6469,4.5886,208.725,5.3975,2.1951,3.8706,0.4002
34800,2023-09-25 17:03:30,2023-09-25 17:03:33.451916,3.5992,3.5178,202.5875,6.8125,1.0179,3.022,0.3491
35200,2023-09-25 17:03:40,2023-09-25 17:03:43.451396,3.8519,3.8078,206.985,4.4325,1.6484,3.3173,0.2923
35600,2023-09-25 17:03:50,2023-09-25 17:03:53.448818,3.2768,3.2406,212.7425,4.9575,1.7829,2.6488,0.2932
36000,2023-09-25 17:04:00,2023-09-25 17:04:03.446269,2.8498,2.8358,195.8875,1.9625,0.8043,2.6748,0.1252
36400,2023-09-25 17:04:10,2023-09-25 17:04:13.443890,3.9213,3.9004,192.645,2.635,0.8943,3.75,0.2298
36800,2023-09-25 17:04:20,2023-09-25 17:04:23.441637,4.1668,4.1464,202.9,2.775,1.6109,3.7692,0.2498
37200,2023-09-25 17:04:30,2023-09-25 17:04:33.439433,3.1485,3.1242,201.9475,3.1675,1.0911,2.861,0.1812
37600,2023-09-25 17:04:40,2023-09-25 17:04:43.437352,2.4685,2.4154,212.755,8.13,1.187,1.9731,0.3168
38000,2023-09-25 17:04:50,2023-09-25 17:04:53.435407,2.2638,2.2489,199.88,2.48,0.7725,2.0514,0.1106
38400,2023-09-25 17:05:00,2023-09-25 17:05:03.433462,2.8701,2.8552,197.02,1.89,0.9771,2.596,0.1172
38800,2023-09-25 17:05:10,2023-09-25 17:05:13.431627,3.5175,3.5032,204.07,2.24,1.4901,3.1037,0.1793
39200,2023-09-25 17:05:20,2023-09-25 17:05:23.429917,3.9078,3.8542,215.19,5.9025,2.116,3.0675,0.3862
39600,2023-09-25 17:05:30,2023-09-25 17:05:33.428229,4.5142,4.4738,210.7075,4.55,2.2541,3.772,0.3534
40000,2023-09-25 17:05:40,2023-09-25 17:05:43.426607,5.0131,4.9642,216.0125,5.2625,2.865,3.9998,0.4394
40400,2023-09-25 17:05:50,2023-09-25 17:05:53.425069,3.6944,3.6131,221.0391,8.4375,2.2948,2.7086,0.4349
