,forecast,real_wind,residuals,t_plus_x
2023-09-25 16:49:17.300,2.307404353474295,1.866,-0.4414043534742951,1.751
2023-09-25 16:49:17.325,2.022295145965109,1.748,-0.27429514596510907,1.742
2023-09-25 16:49:17.350,2.520687638134911,1.628,-0.8926876381349109,1.678
2023-09-25 16:49:17.375,2.587623551655426,1.618,-0.9696235516554259,1.694
2023-09-25 16:49:17.400,2.5122441646790517,1.562,-0.9502441646790516,1.675
2023-09-25 16:49:17.425,2.5542529742416002,1.577,-0.9772529742416003,1.865
2023-09-25 16:49:17.450,2.287050145375055,1.587,-0.7000501453750549,2.016
2023-09-25 16:49:17.475,2.2446636391558985,1.603,-0.6416636391558985,2.05
2023-09-25 16:49:17.500,2.1111070088875423,1.599,-0.5121070088875423,2.287
2023-09-25 16:49:17.525,1.955531399164766,1.614,-0.34153139916476594,2.409
2023-09-25 16:49:17.550,1.67407426536131,1.69,0.015925734638689848,2.525
2023-09-25 16:49:17.575,1.7902308539050988,1.785,-0.00523085390509892,2.5
2023-09-25 16:49:17.600,1.6514698796310259,1.916,0.26453012036897405,2.58
2023-09-25 16:49:17.625,1.5541939741599733,2.098,0.5438060258400266,2.602
2023-09-25 16:49:17.650,1.3623409157587625,2.203,0.8406590842412374,2.595
2023-09-25 16:49:17.675,1.341091705572566,2.307,0.965908294427434,2.356
2023-09-25 16:49:17.700,1.2166506537427515,2.467,1.2503493462572486,2.157
2023-09-25 16:49:17.725,1.295603545310947,2.539,1.2433964546890532,2.084
2023-09-25 16:49:17.750,1.5336553439855545,2.518,0.9843446560144453,1.866
2023-09-25 16:49:17.775,1.4865947337500174,2.478,0.9914052662499828,1.748
2023-09-25 16:49:17.800,1.5356715895129252,2.458,0.922328410487075,1.628
2023-09-25 16:49:17.825,1.5918659002118924,2.424,0.8321340997881075,1.618
2023-09-25 16:49:17.850,1.7060684679070748,2.364,0.6579315320929251,1.562
2023-09-25 16:49:17.875,1.774860645507228,2.205,0.4301393544927721,1.577
2023-09-25 16:49:17.900,1.6296899814774604,2.14,0.5103100185225398,1.587
2023-09-25 16:49:17.925,1.9967913178129646,2.067,0.07020868218703558,1.603
2023-09-25 16:49:17.950,2.1206410999170835,1.961,-0.15964109991708342,1.599
2023-09-25 16:49:17.975,2.033880467640658,1.919,-0.11488046764065807,1.614
2023-09-25 16:49:18.000,2.5107212465432913,1.937,-0.5737212465432913,1.69
2023-09-25 16:49:18.025,2.6750446971010007,2.009,-0.6660446971010008,1.785
2023-09-25 16:49:18.050,2.5782341333314402,2.029,-0.5492341333314403,1.916
2023-09-25 16:49:18.075,2.3677638996556514,1.957,-0.4107638996556513,2.098
2023-09-25 16:49:18.100,2.208202677441817,1.959,-0.2492026774418168,2.203
2023-09-25 16:49:18.125,2.0022741036631935,1.983,-0.019274103663193376,2.307
2023-09-25 16:49:18.150,1.9557807999641852,1.953,-0.002780799964185121,2.467
2023-09-25 16:49:18.175,1.7815504424741373,1.787,0.005449557525862625,2.539
2023-09-25 16:49:18.200,1.5698839453310314,1.686,0.11611605466896857,2.518
2023-09-25 16:49:18.225,1.6604151512920275,1.613,-0.04741515129202756,2.478
2023-09-25 16:49:18.250,1.7844367438727544,1.642,-0.1424367438727545,2.458
2023-09-25 16:49:18.275,1.9522666406265716,1.644,-0.3082666406265717,2.424
2023-09-25 16:49:18.300,1.864241285163092,1.708,-0.1562412851630921,2.364
2023-09-25 16:49:18.325,1.8166524466516178,1.869,0.05234755334838215,2.205
2023-09-25 16:49:18.350,2.082254381757903,2.044,-0.038254381757902856,2.14
2023-09-25 16:49:18.375,1.8147320901205373,2.185,0.3702679098794628,2.067
2023-09-25 16:49:18.400,1.6758309692831257,2.227,0.5511690307168742,1.961
2023-09-25 16:49:18.425,1.6252244498264536,2.332,0.7067755501735462,1.919
2023-09-25 16:49:18.450,1.7367181460785936,2.424,0.6872818539214063,1.937
2023-09-25 16:49:18.475,1.5929893848127445,2.51,0.9170106151872552,2.009
2023-09-25 16:49:18.500,1.4705810985263983,2.603,1.132418901473602,2.029
2023-09-25 16:49:18.525,1.3500514272795008,2.621,1.2709485727204992,1.957
2023-09-25 16:49:18.550,1.331280402321925,2.524,1.1927195976780751,1.959
2023-09-25 16:49:18.575,1.5333363741468125,2.395,0.8616636258531876,1.983
2023-09-25 16:49:18.600,1.5994645172377988,2.249,0.6495354827622013,1.953
2023-09-25 16:49:18.625,1.6810929690838858,2.177,0.4959070309161142,1.787
2023-09-25 16:49:18.650,1.818086616513268,2.235,0.4169133834867318,1.686
2023-09-25 16:49:18.675,2.3292757734980305,2.27,-0.05927577349803048,1.613
2023-09-25 16:49:18.700,2.464580694254325,2.294,-0.17058069425432487,1.642
2023-09-25 16:49:18.725,2.418550308916014,2.353,-0.06555030891601366,1.644
2023-09-25 16:49:18.750,2.4415929361746165,2.408,-0.03359293617461656,1.708
2023-09-25 16:49:18.775,2.191545172237403,2.545,0.35345482776259685,1.869
2023-09-25 16:49:18.800,2.2991725214530367,2.698,0.3988274785469632,2.044
2023-09-25 16:49:18.825,2.480638905850543,2.79,0.3093610941494571,2.185
2023-09-25 16:49:18.850,2.2255551185374576,2.786,0.5604448814625425,2.227
2023-09-25 16:49:18.875,2.0321675596465885,2.676,0.6438324403534117,2.332
2023-09-25 16:49:18.900,1.865075009396705,2.567,0.7019249906032952,2.424
2023-09-25 16:49:18.925,1.7974997597002713,2.503,0.7055002402997288,2.51
2023-09-25 16:49:18.950,2.047398674553178,2.417,0.3696013254468218,2.603
2023-09-25 16:49:18.975,2.152803017430612,2.263,0.11019698256938781,2.621
2023-09-25 16:49:19.000,2.051059192269607,2.034,-0.01705919226960706,2.524
2023-09-25 16:49:19.025,2.0972308875399777,1.785,-0.31223088753997774,2.395
2023-09-25 16:49:19.050,2.2124004970274487,1.589,-0.6234004970274487,2.249
2023-09-25 16:49:19.075,2.5220420356940245,1.508,-1.0140420356940245,2.177
2023-09-25 16:49:19.100,2.751715949278494,1.438,-1.313715949278494,2.235
2023-09-25 16:49:19.125,2.7681787416752153,1.41,-1.3581787416752154,2.27
2023-09-25 16:49:19.150,2.730542684716101,1.428,-1.302542684716101,2.294
2023-09-25 16:49:19.175,2.4574172414370063,1.458,-0.9994172414370064,2.353
2023-09-25 16:49:19.200,2.2504500947764248,1.476,-0.7744500947764248,2.408
2023-09-25 16:49:19.225,2.1382286604722096,1.482,-0.6562286604722096,2.545
2023-09-25 16:49:19.250,1.930519878431512,1.493,-0.43751987843151197,2.698
2023-09-25 16:49:19.275,1.7695205506882197,1.518,-0.25152055068821966,2.79
2023-09-25 16:49:19.300,1.5523457987832896,1.547,-0.005345798783289668,2.786
2023-09-25 16:49:19.325,1.422191278443434,1.586,0.163808721556566,2.676
2023-09-25 16:49:19.350,1.2031159523396815,1.639,0.4358840476603185,2.567
2023-09-25 16:49:19.375,1.2845737051220107,1.67,0.3854262948779892,2.503
2023-09-25 16:49:19.400,1.365793865110693,1.654,0.288206134889307,2.417
2023-09-25 16:49:19.425,1.1451697968236687,1.621,0.4758302031763313,2.263
2023-09-25 16:49:19.450,1.1833781811074862,1.565,0.3816218188925138,2.034
2023-09-25 16:49:19.475,1.2969249300417012,1.559,0.26207506995829877,1.785
2023-09-25 16:49:19.500,1.4266094901431543,1.571,0.14439050985684565,1.589
2023-09-25 16:49:19.525,1.526178054145209,1.627,0.10082194585479098,1.508
2023-09-25 16:49:19.550,1.4677572678769981,1.687,0.21924273212300194,1.438
2023-09-25 16:49:19.575,1.4494235570446052,1.709,0.25957644295539484,1.41
2023-09-25 16:49:19.600,1.3580095324698438,1.732,0.3739904675301562,1.428
2023-09-25 16:49:19.625,1.43203852995953,1.792,0.3599614700404701,1.458
2023-09-25 16:49:19.650,1.54667015461194,1.813,0.26632984538806004,1.476
2023-09-25 16:49:19.675,1.4671278039425815,1.844,0.3768721960574186,1.482
2023-09-25 16:49:19.700,1.4410843628164054,1.917,0.47591563718359464,1.493
2023-09-25 16:49:19.725,1.533985745559411,1.979,0.44501425444058906,1.518
2023-09-25 16:49:19.750,1.495668852885377,2.011,0.5153311471146231,1.547
2023-09-25 16:49:19.775,1.5048523810283416,1.983,0.4781476189716585,1.586
2023-09-25 16:49:19.800,1.4143582824282257,1.957,0.5426417175717744,1.639
2023-09-25 16:49:19.825,1.3641032402875382,2.02,0.6558967597124619,1.67
2023-09-25 16:49:19.850,1.4813448687631374,2.125,0.6436551312368626,1.654
2023-09-25 16:49:19.875,1.5747534758025619,2.284,0.7092465241974379,1.621
2023-09-25 16:49:19.900,1.598868812529084,2.452,0.853131187470916,1.565
2023-09-25 16:49:19.925,1.7239125067481254,2.588,0.8640874932518747,1.559
2023-09-25 16:49:19.950,1.801313515912816,2.687,0.8856864840871839,1.571
2023-09-25 16:49:19.975,1.775436953317376,2.771,0.995563046682624,1.627
2023-09-25 16:49:20.000,1.8533939269618687,2.936,1.0826060730381313,1.687
2023-09-25 16:49:20.025,1.8695552492489118,3.129,1.2594447507510882,1.709
2023-09-25 16:49:20.050,1.867560396657252,3.205,1.337439603342748,1.732
2023-09-25 16:49:20.075,1.8443584587622597,3.199,1.3546415412377402,1.792
2023-09-25 16:49:20.100,1.6818799416314762,3.246,1.5641200583685237,1.813
2023-09-25 16:49:20.125,1.7606932653315108,3.19,1.4293067346684891,1.844
2023-09-25 16:49:20.150,1.8577162170695984,3.268,1.4102837829304014,1.917
2023-09-25 16:49:20.175,2.0966013171456717,3.356,1.2593986828543282,1.979
2023-09-25 16:49:20.200,2.441306694045092,3.389,0.9476933059549077,2.011
2023-09-25 16:49:20.225,2.5959439780409737,3.47,0.8740560219590265,1.983
2023-09-25 16:49:20.250,2.8412840974295506,3.466,0.6247159025704496,1.957
2023-09-25 16:49:20.275,2.799441764169428,3.298,0.498558235830572,2.02
2023-09-25 16:49:20.300,2.7803500894559847,3.231,0.45064991054401515,2.125
2023-09-25 16:49:20.325,3.0859565053131384,3.179,0.09304349468686146,2.284
2023-09-25 16:49:20.350,3.10693835103888,2.959,-0.1479383510388801,2.452
2023-09-25 16:49:20.375,2.7383796962012816,2.805,0.06662030379871853,2.588
2023-09-25 16:49:20.400,2.9578620850190234,2.568,-0.3898620850190233,2.687
2023-09-25 16:49:20.425,2.746555622465467,2.36,-0.38655562246546715,2.771
2023-09-25 16:49:20.450,2.797013229706028,2.242,-0.5550132297060282,2.936
2023-09-25 16:49:20.475,3.33665982613664,2.147,-1.1896598261366402,3.129
2023-09-25 16:49:20.500,3.14370716013657,2.172,-0.9717071601365697,3.205
2023-09-25 16:49:20.525,3.1340905927702227,2.217,-0.9170905927702226,3.199
2023-09-25 16:49:20.550,3.4749368095500026,2.266,-1.2089368095500026,3.246
2023-09-25 16:49:20.575,3.2041859805506014,2.329,-0.8751859805506013,3.19
2023-09-25 16:49:20.600,2.82816936197102,2.467,-0.3611693619710201,3.268
2023-09-25 16:49:20.625,2.912800066923319,2.552,-0.3608000669233191,3.356
2023-09-25 16:49:20.650,2.411700495271289,2.652,0.2402995047287111,3.389
2023-09-25 16:49:20.675,2.1127001193216857,2.796,0.6832998806783142,3.47
2023-09-25 16:49:20.700,2.0243368764334253,2.833,0.8086631235665749,3.466
2023-09-25 16:49:20.725,1.7793023001235349,2.817,1.0376976998764653,3.298
2023-09-25 16:49:20.750,1.8072422098342686,2.709,0.9017577901657314,3.231
2023-09-25 16:49:20.775,1.6765422859124715,2.692,1.0154577140875287,3.179
2023-09-25 16:49:20.800,2.057061689199653,2.704,0.6469383108003472,2.959
2023-09-25 16:49:20.825,2.2193420982091348,2.782,0.5626579017908653,2.805
2023-09-25 16:49:20.850,2.2012590797709266,2.793,0.5917409202290735,2.568
2023-09-25 16:49:20.875,2.347766872920411,2.81,0.46223312707958897,2.36
2023-09-25 16:49:20.900,2.4041192872521187,2.807,0.4028807127478813,2.242
2023-09-25 16:49:20.925,2.523767223397874,2.728,0.20423277660212635,2.147
2023-09-25 16:49:20.950,2.352651051982793,2.695,0.34234894801720683,2.172
2023-09-25 16:49:20.975,2.590600879718642,2.676,0.08539912028135799,2.217
2023-09-25 16:49:21.000,2.6247281303558996,2.625,0.0002718696441004198,2.266
2023-09-25 16:49:21.025,2.594832428589646,2.601,0.006167571410354178,2.329
2023-09-25 16:49:21.050,2.5973654112882683,2.523,-0.07436541128826812,2.467
2023-09-25 16:49:21.075,2.468205502364471,2.377,-0.09120550236447134,2.552
2023-09-25 16:49:21.100,2.3142573932224595,2.27,-0.044257393222459473,2.652
2023-09-25 16:49:21.125,2.4798308534987674,2.17,-0.3098308534987675,2.796
2023-09-25 16:49:21.150,2.580937533595155,2.082,-0.49893753359515536,2.833
2023-09-25 16:49:21.175,2.477239077650352,2.019,-0.45823907765035177,2.817
2023-09-25 16:49:21.200,2.5715824471664726,1.947,-0.6245824471664725,2.709
2023-09-25 16:49:21.225,2.523552950735492,1.828,-0.6955529507354921,2.692
2023-09-25 16:49:21.250,2.498007971477763,1.719,-0.7790079714777629,2.704
2023-09-25 16:49:21.275,2.6146688675636494,1.629,-0.9856688675636494,2.782
2023-09-25 16:49:21.300,2.3644228452594103,1.515,-0.8494228452594104,2.793
2023-09-25 16:49:21.325,2.2045540957526546,1.44,-0.7645540957526546,2.81
2023-09-25 16:49:21.350,2.1795986588893728,1.381,-0.7985986588893728,2.807
2023-09-25 16:49:21.375,1.9785673318242354,1.328,-0.6505673318242353,2.728
2023-09-25 16:49:21.400,1.9336846904812843,1.279,-0.6546846904812844,2.695
2023-09-25 16:49:21.425,1.83272545845651,1.227,-0.6057254584565099,2.676
2023-09-25 16:49:21.450,1.7440268714634222,1.219,-0.5250268714634221,2.625
2023-09-25 16:49:21.475,1.7076808104116536,1.21,-0.4976808104116537,2.601
2023-09-25 16:49:21.500,1.783712222707301,1.108,-0.6757122227073009,2.523
2023-09-25 16:49:21.525,1.7716928143555475,1.086,-0.6856928143555474,2.377
2023-09-25 16:49:21.550,1.4421698849400442,1.043,-0.39916988494004424,2.27
2023-09-25 16:49:21.575,1.4169356207690014,0.944,-0.4729356207690014,2.17
2023-09-25 16:49:21.600,1.2780347824783376,0.896,-0.38203478247833755,2.082
2023-09-25 16:49:21.625,1.0969286965828764,0.839,-0.2579286965828764,2.019
2023-09-25 16:49:21.650,1.126474655924161,0.796,-0.3304746559241609,1.947
2023-09-25 16:49:21.675,1.0106532962785162,0.704,-0.30665329627851623,1.828
2023-09-25 16:49:21.700,1.0660970019638845,0.582,-0.4840970019638845,1.719
2023-09-25 16:49:21.725,1.0280122501379851,0.54,-0.4880122501379851,1.629
2023-09-25 16:49:21.750,1.096911725321672,0.585,-0.5119117253216721,1.515
2023-09-25 16:49:21.775,1.4633606282148994,0.525,-0.9383606282148994,1.44
2023-09-25 16:49:21.800,1.006784806672221,0.55,-0.4567848066722209,1.381
2023-09-25 16:49:21.825,0.9104651464877027,0.571,-0.33946514648770276,1.328
2023-09-25 16:49:21.850,1.0361476199529431,0.655,-0.3811476199529431,1.279
2023-09-25 16:49:21.875,0.6147076951656765,0.743,0.12829230483432352,1.227
2023-09-25 16:49:21.900,0.6724647471337621,0.765,0.09253525286623787,1.219
2023-09-25 16:49:21.925,0.5074032189181623,0.844,0.33659678108183766,1.21
2023-09-25 16:49:21.950,0.5328429810331293,0.919,0.3861570189668707,1.108
2023-09-25 16:49:21.975,0.6503255506151158,0.895,0.24467444938488425,1.086
2023-09-25 16:49:22.000,0.5195237448920764,0.853,0.33347625510792356,1.043
2023-09-25 16:49:22.025,0.5472844515029319,0.827,0.27971554849706803,0.944
2023-09-25 16:49:22.050,0.6159596899959916,0.805,0.18904031000400845,0.896
2023-09-25 16:49:22.075,0.4505168297771047,0.809,0.35848317022289533,0.839
2023-09-25 16:49:22.100,0.5746337561918673,0.744,0.1693662438081327,0.796
2023-09-25 16:49:22.125,0.40753798100970473,0.637,0.22946201899029528,0.704
2023-09-25 16:49:22.150,0.3771579255632413,0.58,0.20284207443675867,0.582
2023-09-25 16:49:22.175,0.7448105324806318,0.49,-0.2548105324806318,0.54
2023-09-25 16:49:22.200,0.7606668117633105,0.522,-0.2386668117633105,0.585
2023-09-25 16:49:22.225,0.8804744559529304,0.608,-0.2724744559529304,0.525
2023-09-25 16:49:22.250,1.061265001174812,0.726,-0.33526500117481195,0.55
2023-09-25 16:49:22.275,1.0555475382351047,0.804,-0.2515475382351047,0.571
2023-09-25 16:49:22.300,0.9544089668756592,0.857,-0.09740896687565925,0.655
2023-09-25 16:49:22.325,0.7615424262998738,0.917,0.15545757370012625,0.743
2023-09-25 16:49:22.350,0.564656099723497,0.946,0.381343900276503,0.765
2023-09-25 16:49:22.375,0.4390345213987206,1.025,0.5859654786012793,0.844
2023-09-25 16:49:22.400,0.48801371883268657,1.111,0.6229862811673135,0.919
2023-09-25 16:49:22.425,0.39990458047325617,1.184,0.7840954195267438,0.895
2023-09-25 16:49:22.450,0.5006901748404118,1.139,0.6383098251595882,0.853
2023-09-25 16:49:22.475,0.39296153421883273,1.086,0.6930384657811673,0.827
2023-09-25 16:49:22.500,0.4745905401340015,1.035,0.5604094598659984,0.805
2023-09-25 16:49:22.525,0.7202074129624791,1.004,0.28379258703752086,0.809
2023-09-25 16:49:22.550,0.8243084946248103,0.971,0.1466915053751897,0.744
2023-09-25 16:49:22.575,0.9234997360156252,0.89,-0.03349973601562517,0.637
2023-09-25 16:49:22.600,0.7770066951770536,0.81,0.03299330482294649,0.58
2023-09-25 16:49:22.625,0.9185945639993883,0.764,-0.1545945639993883,0.49
2023-09-25 16:49:22.650,0.9294781445161938,0.631,-0.2984781445161938,0.522
2023-09-25 16:49:22.675,0.925077897879494,0.556,-0.36907789787949397,0.608
2023-09-25 16:49:22.700,1.0430472121911905,0.571,-0.4720472121911905,0.726
2023-09-25 16:49:22.725,1.1205458304979854,0.558,-0.5625458304979853,0.804
2023-09-25 16:49:22.750,1.0984673862116274,0.584,-0.5144673862116275,0.857
2023-09-25 16:49:22.775,1.0416117293183096,0.573,-0.46861172931830963,0.917
2023-09-25 16:49:22.800,1.0069205739677172,0.572,-0.4349205739677172,0.946
2023-09-25 16:49:22.825,0.8708668361616293,0.591,-0.27986683616162933,1.025
2023-09-25 16:49:22.850,0.8012636427476972,0.636,-0.16526364274769723,1.111
2023-09-25 16:49:22.875,0.7667783486159329,0.634,-0.13277834861593285,1.184
2023-09-25 16:49:22.900,0.4474244343190179,0.752,0.3045755656809821,1.139
2023-09-25 16:49:22.925,0.5761228927362384,0.827,0.25087710726376156,1.086
2023-09-25 16:49:22.950,0.5480518789347354,0.884,0.3359481210652646,1.035
2023-09-25 16:49:22.975,0.30883077567298445,0.957,0.6481692243270155,1.004
2023-09-25 16:49:23.000,0.5779773596661852,0.978,0.40002264033381474,0.971
2023-09-25 16:49:23.025,0.4525491844359759,1.045,0.592450815564024,0.89
2023-09-25 16:49:23.050,0.5787774129529951,1.08,0.501222587047005,0.81
2023-09-25 16:49:23.075,0.6439579840573129,1.102,0.45804201594268723,0.764
2023-09-25 16:49:23.100,0.5377628797636501,1.093,0.5552371202363499,0.631
2023-09-25 16:49:23.125,0.5504291554089522,1.11,0.5595708445910479,0.556
2023-09-25 16:49:23.150,0.6125446340919631,1.099,0.48645536590803684,0.571
2023-09-25 16:49:23.175,0.5488081430177371,1.106,0.557191856982263,0.558
2023-09-25 16:49:23.200,0.6534101827640071,1.069,0.41558981723599286,0.584
2023-09-25 16:49:23.225,0.7813202230786553,1.022,0.24067977692134468,0.573
2023-09-25 16:49:23.250,0.8200526630257017,0.937,0.11694733697429838,0.572
2023-09-25 16:49:23.275,1.0562930251649894,0.88,-0.17629302516498935,0.591
2023-09-25 16:49:23.300,1.038797052240569,0.895,-0.14379705224056893,0.636
2023-09-25 16:49:23.325,1.1071593848088073,0.934,-0.17315938480880722,0.634
2023-09-25 16:49:23.350,1.0963805360884038,0.954,-0.14238053608840384,0.752
2023-09-25 16:49:23.375,1.0787653102818022,0.949,-0.12976531028180227,0.827
2023-09-25 16:49:23.400,0.9816826945322281,0.932,-0.04968269453222807,0.884
2023-09-25 16:49:23.425,0.8747568999598224,0.937,0.062243100040177635,0.957
2023-09-25 16:49:23.450,0.8535101761989171,0.945,0.09148982380108284,0.978
2023-09-25 16:49:23.475,0.9135225214602456,0.994,0.0804774785397544,1.045
2023-09-25 16:49:23.500,0.9461929546291682,1.107,0.1608070453708318,1.08
2023-09-25 16:49:23.525,1.0443687111692928,1.235,0.19063128883070735,1.102
2023-09-25 16:49:23.550,0.9609661278472013,1.312,0.3510338721527988,1.093
2023-09-25 16:49:23.575,0.7546730006279063,1.373,0.6183269993720937,1.11
2023-09-25 16:49:23.600,0.7453983685963228,1.45,0.7046016314036772,1.099
2023-09-25 16:49:23.625,0.8138085893892797,1.522,0.7081914106107203,1.106
2023-09-25 16:49:23.650,0.836855863130379,1.553,0.716144136869621,1.069
2023-09-25 16:49:23.675,0.8037807732540078,1.555,0.7512192267459922,1.022
2023-09-25 16:49:23.700,0.745666294741943,1.531,0.7853337052580569,0.937
2023-09-25 16:49:23.725,0.8653546173190065,1.501,0.6356453826809934,0.88
2023-09-25 16:49:23.750,0.9878488456327776,1.447,0.4591511543672224,0.895
2023-09-25 16:49:23.775,1.0543659207091438,1.385,0.3306340792908562,0.934
2023-09-25 16:49:23.800,1.0828382070456026,1.339,0.25616179295439734,0.954
2023-09-25 16:49:23.825,1.1530255601899473,1.283,0.12997443981005263,0.949
2023-09-25 16:49:23.850,1.2782119306012496,1.245,-0.033211930601249495,0.932
2023-09-25 16:49:23.875,1.348303735795839,1.208,-0.140303735795839,0.937
2023-09-25 16:49:23.900,1.4310966776680634,1.2,-0.2310966776680634,0.945
2023-09-25 16:49:23.925,1.4896811872559161,1.19,-0.2996811872559162,0.994
2023-09-25 16:49:23.950,1.4649837323564787,1.231,-0.23398373235647862,1.107
2023-09-25 16:49:23.975,1.5158902613870504,1.279,-0.2368902613870505,1.235
2023-09-25 16:49:24.000,1.4485181101407014,1.322,-0.12651811014070136,1.312
2023-09-25 16:49:24.025,1.3416129890884476,1.328,-0.013612989088447547,1.373
2023-09-25 16:49:24.050,1.2402952668505596,1.325,0.08470473314944038,1.45
2023-09-25 16:49:24.075,1.0887007820447083,1.314,0.22529921795529173,1.522
2023-09-25 16:49:24.100,1.118131022358285,1.312,0.19386897764171507,1.553
2023-09-25 16:49:24.125,1.0416276146394685,1.305,0.2633723853605314,1.555
2023-09-25 16:49:24.150,1.0598405436410914,1.235,0.17515945635890873,1.531
2023-09-25 16:49:24.175,1.0654317633657624,1.207,0.14156823663423768,1.501
2023-09-25 16:49:24.200,1.1101180073449377,1.096,-0.014118007344937622,1.447
2023-09-25 16:49:24.225,1.1470187088430694,1.061,-0.0860187088430695,1.385
2023-09-25 16:49:24.250,1.1518028174432784,1.002,-0.1498028174432784,1.339
2023-09-25 16:49:24.275,1.2273594549411069,1.012,-0.21535945494110686,1.283
2023-09-25 16:49:24.300,1.2646885537694499,0.994,-0.2706885537694499,1.245
2023-09-25 16:49:24.325,1.2336596754681688,1.012,-0.22165967546816878,1.208
2023-09-25 16:49:24.350,1.2502767611567835,1.022,-0.22827676115678353,1.2
2023-09-25 16:49:24.375,1.1771952568754713,1.076,-0.10119525687547126,1.19
2023-09-25 16:49:24.400,1.1086370322989116,1.182,0.0733629677010883,1.231
2023-09-25 16:49:24.425,1.2646526201812027,1.292,0.027347379818797313,1.279
2023-09-25 16:49:24.450,1.0265793862445813,1.472,0.44542061375541864,1.322
2023-09-25 16:49:24.475,1.1418368323254704,1.545,0.40316316767452953,1.328
2023-09-25 16:49:24.500,0.8981671968892214,1.639,0.7408328031107786,1.325
2023-09-25 16:49:24.525,0.861825259965305,1.685,0.823174740034695,1.314
2023-09-25 16:49:24.550,0.8564847605304391,1.829,0.9725152394695609,1.312
2023-09-25 16:49:24.575,0.8054824328009549,1.911,1.1055175671990451,1.305
2023-09-25 16:49:24.600,0.911604473108065,1.941,1.029395526891935,1.235
2023-09-25 16:49:24.625,0.8496539784490873,1.938,1.0883460215509126,1.207
2023-09-25 16:49:24.650,0.9626543591399179,1.929,0.9663456408600821,1.096
2023-09-25 16:49:24.675,1.0342260717182823,1.874,0.8397739282817178,1.061
2023-09-25 16:49:24.700,1.2075991196372478,1.811,0.6034008803627522,1.002
2023-09-25 16:49:24.725,1.255931257460118,1.76,0.504068742539882,1.012
2023-09-25 16:49:24.750,1.5231999673381864,1.701,0.17780003266181366,0.994
2023-09-25 16:49:24.775,1.5986329677562021,1.629,0.030367032243797887,1.012
2023-09-25 16:49:24.800,1.7116611529793049,1.483,-0.22866115297930478,1.022
2023-09-25 16:49:24.825,1.5830288463055984,1.403,-0.18002884630559834,1.076
2023-09-25 16:49:24.850,1.682453361093515,1.36,-0.32245336109351497,1.182
2023-09-25 16:49:24.875,1.8951357001870583,1.329,-0.5661357001870584,1.292
2023-09-25 16:49:24.900,1.8200913133109933,1.32,-0.5000913133109932,1.472
2023-09-25 16:49:24.925,1.7841023102942235,1.338,-0.4461023102942234,1.545
2023-09-25 16:49:24.950,1.7391922284723813,1.435,-0.30419222847238125,1.639
2023-09-25 16:49:24.975,1.6627669719855431,1.497,-0.16576697198554302,1.685
2023-09-25 16:49:25.000,1.634029670831315,1.573,-0.06102967083131494,1.829
2023-09-25 16:49:25.025,1.5960072341331601,1.614,0.017992765866839955,1.911
2023-09-25 16:49:25.050,1.4441362693747641,1.61,0.16586373062523596,1.941
2023-09-25 16:49:25.075,1.3807190479200016,1.609,0.22828095207999843,1.938
2023-09-25 16:49:25.100,1.1946314245259146,1.651,0.4563685754740854,1.929
2023-09-25 16:49:25.125,1.1464420068540866,1.73,0.5835579931459134,1.874
2023-09-25 16:49:25.150,1.168910264673695,1.945,0.776089735326305,1.811
2023-09-25 16:49:25.175,1.1070243805181763,2.11,1.0029756194818236,1.76
2023-09-25 16:49:25.200,1.212087099662484,2.066,0.8539129003375159,1.701
2023-09-25 16:49:25.225,1.0996829240426569,2.082,0.982317075957343,1.629
2023-09-25 16:49:25.250,1.354000961700221,2.09,0.7359990382997788,1.483
2023-09-25 16:49:25.275,1.5057146378382005,2.102,0.5962853621617994,1.403
2023-09-25 16:49:25.300,1.555839573595094,2.213,0.657160426404906,1.36
2023-09-25 16:49:25.325,1.7751336177312993,2.326,0.5508663822687008,1.329
2023-09-25 16:49:25.350,1.5834780239586892,2.487,0.9035219760413109,1.32
2023-09-25 16:49:25.375,1.4895386546456424,2.586,1.0964613453543575,1.338
2023-09-25 16:49:25.400,1.5754202572794176,2.552,0.9765797427205825,1.435
2023-09-25 16:49:25.425,1.3176123565997042,2.601,1.2833876434002958,1.497
2023-09-25 16:49:25.450,1.4910675242193552,2.662,1.1709324757806447,1.573
2023-09-25 16:49:25.475,2.134127573603214,2.708,0.573872426396786,1.614
2023-09-25 16:49:25.500,2.063492403376735,2.754,0.6905075966232652,1.61
2023-09-25 16:49:25.525,2.0888930958263323,2.895,0.8061069041736677,1.609
2023-09-25 16:49:25.550,2.2834984362595576,2.991,0.7075015637404425,1.651
2023-09-25 16:49:25.575,2.092235540696186,2.995,0.902764459303814,1.73
2023-09-25 16:49:25.600,2.149836209767173,2.87,0.7201637902328271,1.945
2023-09-25 16:49:25.625,2.0181786513154387,2.838,0.8198213486845614,2.11
2023-09-25 16:49:25.650,2.017511708479122,2.724,0.7064882915208783,2.066
