Index,timestamp,KF_alpha_est
168,39.558054921,22.441340594317666
169,39.948241365,22.440344755536795
170,40.369484365,22.442872790983664
171,40.64132555,22.442143821103144
172,40.868517605,22.44188255027765
173,41.09948330900001,22.44244114031869
174,41.349323420000005,22.438925264466032
175,41.592813994,22.440616461658124
176,41.839337068000006,22.44043225075496
177,42.079194105,22.438967949073035
178,42.31315216,22.44030522020248
179,42.544039567,22.439918557817844
180,42.783258604,22.43897494148005
181,43.01720501199999,22.434690316167057
182,43.26723071500001,22.43578138034136
183,43.516226585,22.43447626321332
184,43.755492381,22.42964761140577
185,43.981004437,22.4353642588562
186,44.21691014,22.428353054056323
187,44.47033036299999,22.427388499892704
188,44.70547802899999,22.42739691000055
189,44.938089862,22.42808222781258
190,45.18827391799999,22.42495428869349
191,45.43378289900001,22.42731776712684
