,timestamp,KF_altitude_est
264,62.890882611,2.8191627546348137
265,63.134498703,2.7802774516623656
266,63.388612517999995,2.7943409238918453
267,63.638027221,2.920600299475633
268,63.87265792499999,2.943388916344234
269,64.14513661,3.073261370022657
270,64.41048222100001,3.1694348573258284
271,64.657502424,3.268828347209305
272,64.91749503499999,3.2573296647369183
273,65.19766572,3.227065752304868
274,65.431838387,3.1655542802289856
275,65.690408276,3.093333318372491
276,65.930065942,3.0896973772863867
277,66.174759072,3.017716348826523
278,66.438165553,3.017942502921598
279,66.689053497,3.079507650292481
280,66.931977719,3.170874989246516
281,67.18876609,3.244068416124069
282,67.466666052,3.3872020781527192
283,67.715512256,3.398216928048024
284,67.976178163,3.3113891545428724
285,68.209426422,3.340155295737174
286,68.458271626,3.3461779557522617
287,68.71437349600001,3.321574664785304
288,68.965316626,3.29129267246662
289,69.203060088,3.2704350439853824
290,69.451344422,3.269693847582998
291,69.70371431,3.260038518907188
292,69.949562903,3.165786977437908
293,70.202172829,3.092983853924618
294,70.473719365,3.106825262952152
295,70.717198236,3.1653828126378185
296,70.991428235,3.1672261732255538
297,71.235662698,3.18900500250613
298,71.49207055,3.2322266127489807
299,71.756759642,3.2054970091114856
300,72.009981198,3.2388481962008284
301,72.249804753,3.2740544467056707
302,72.514459512,3.279165543795429
303,72.78344266,3.28248119262262
304,73.033223012,3.308968299688956
305,73.274955827,3.303861912186889
306,73.543967623,3.3052061737427563
307,73.795497308,3.275940500316197
308,74.028185011,3.231886698121077
309,74.273286789,3.181936327613144
310,74.533367789,3.069242328602722
311,74.786075604,2.9512980306275
312,75.046147215,2.917198175970723
313,75.277715659,2.9307726410637573
314,75.524898159,2.922990769615985
315,75.770271084,2.8822083393495688
316,76.032089899,3.0095951542392525
317,76.27024301,2.873155990496386
318,76.533709454,2.891791042931728
319,76.791277158,2.951536059682156
320,77.066694417,2.9434821569190888
321,77.299487287,2.9009115554220304
322,77.542289195,2.7948761570436336
323,77.791481343,2.829247265524777
324,78.03550739800001,2.8388049157015818
325,78.28833562,2.8527865195163176
326,78.547309712,2.832524164011748
327,78.801137046,2.786213524978318
328,79.062254286,2.8104339483744925
329,79.305261045,2.740822046120793
330,79.580883471,2.806033177587837
331,79.822334749,2.78802369990679
332,80.082839823,2.704590819860101
333,80.333205526,2.6963851243654013
334,80.578450008,2.6264612961855924
335,80.841103415,2.5187373367441337
336,81.084686137,2.494714077786109
337,81.330958322,2.496976631780172
338,81.62489506200001,2.550890257075347
339,81.883338007,2.6007527344928785
340,82.149325377,2.584835648512965
341,82.38700734,2.6541595825361304
342,82.666471654,2.639446620907912
343,82.926105451,2.6414646142213902
344,83.17689508,2.656388832527954
345,83.420682135,2.6712386477822108
346,83.676726913,2.6900938938050443
347,83.934708487,2.682310688485821
348,84.180657709,2.697277315350807
349,84.428620153,2.6867668042046424
350,84.699722301,2.6641624189196174
351,84.960725579,2.665176891279073
352,85.20366506,2.666371502309666
353,85.434404894,2.69466401568285
354,85.645813671,2.6726332670697115
355,85.85509206,2.4055024496316864
356,86.063050245,1.8399690871535783
