index,datetime,z,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau,timestamp
1607,2024-04-15 15:06:07.891138,1.605,1.6034195918367349,1.605324633791269,0.0127848807903398,1.354953951231605,-0.5981567646607004,0.44,35.59364104270935
1608,2024-04-15 15:06:07.912707,1.605,1.6026293877551023,1.604956233908172,0.0148445530542591,1.3552374852823534,-0.5982677454231308,0.44,35.61521005630493
1609,2024-04-15 15:06:07.934532,1.605,1.6018391836734698,1.604946198306902,0.0173123623181874,1.3555862768767173,-0.5984042885970119,0.44,35.63703489303589
1610,2024-04-15 15:06:07.956080,1.605,1.6010489795918372,1.604960756718529,0.0191920604601984,1.3558407603221678,-0.5985039214118577,0.4392857142857143,35.65858292579651
1611,2024-04-15 15:06:07.978147,1.605,1.600258775510205,1.6049732149290603,0.020568257839043,1.356014452945103,-0.5985719273268474,0.4392857142857143,35.68064999580383
1612,2024-04-15 15:06:07.999678,1.605,1.599468571428572,1.6049824480810515,0.0215712179243931,1.356128245296831,-0.5986164815512198,0.4392857142857143,35.70218086242676
1613,2024-04-15 15:06:08.021355,1.605,1.5986783673469396,1.604989187742788,0.0223016693568474,1.3561983159197928,-0.5986439170961785,0.4392857142857143,35.72385787963867
1614,2024-04-15 15:06:08.042772,1.6,1.597888163265307,1.6003022304951615,0.0103476626773275,1.354240648175884,-0.5978774172828303,0.44,35.745275020599365
1615,2024-04-15 15:06:08.064427,1.6,1.5970979591836745,1.5999398975614354,0.0130655732789448,1.3546297268777197,-0.5980297528649426,0.44,35.76692986488342
1616,2024-04-15 15:06:08.086642,1.6,1.596307755102042,1.5999342828122032,0.0160130148162412,1.355054877177273,-0.5981962067135427,0.44,35.78914499282837
1617,2024-04-15 15:06:08.108373,1.6,1.5955175510204094,1.5999520626337906,0.0182422103164646,1.355364787870951,-0.5983175380273379,0.4392857142857143,35.81087589263916
1618,2024-04-15 15:06:08.130823,1.6,1.5947273469387768,1.5999668682460997,0.0198730816286043,1.3555788262645112,-0.5984013316957146,0.4392857142857143,35.83332586288452
1619,2024-04-15 15:06:08.152458,1.595,1.5939371428571445,1.5952859446714005,0.0085759694846389,1.353732944173626,-0.5976787194126623,0.4407142857142857,35.854960918426514
1620,2024-04-15 15:06:08.174317,1.59,1.5931469387755115,1.5902361539149232,-0.000713185051467,1.3522096477606032,-0.5970824168208421,0.4414285714285714,35.87681984901428
1621,2024-04-15 15:06:08.195747,1.59,1.5923567346938792,1.5898678435045408,0.004913720190407,1.3530614519561035,-0.5974158449499909,0.4414285714285714,35.89824986457825
1622,2024-04-15 15:06:08.217448,1.585,1.5915665306122466,1.585187879032131,-0.0024227675596682,1.3518514453942647,-0.5969422251546086,0.4421428571428571,35.91995096206665
1623,2024-04-15 15:06:08.239003,1.585,1.590776326530614,1.5848543649681148,0.0037483755959937,1.3527886418979689,-0.5973090443489659,0.4421428571428571,35.941505908966064
1624,2024-04-15 15:06:08.260440,1.585,1.5899861224489815,1.584871758100814,0.0092196231455704,1.3536132510931818,-0.597631781195807,0.4414285714285714,35.9629430770874
1625,2024-04-15 15:06:08.282500,1.585,1.589195918367349,1.584906473382272,0.0132885102235983,1.3542141556539375,-0.5978669526742253,0.4414285714285714,35.98500299453735
1626,2024-04-15 15:06:08.304762,1.58,1.5884057142857164,1.5802417675248588,0.0037746305833906,1.352662057056098,-0.5972595494888387,0.4421428571428571,36.007264852523804
1627,2024-04-15 15:06:08.326721,1.58,1.587615510204084,1.5798958054650625,0.008270775468008,1.3533304266620574,-0.5975210984126879,0.4421428571428571,36.029223918914795
1628,2024-04-15 15:06:08.348923,1.58,1.586825306122451,1.57990213319247,0.0125140034180429,1.3539577004567025,-0.5977665533555082,0.4414285714285714,36.05142593383789
1629,2024-04-15 15:06:08.370656,1.58,1.5860351020408188,1.5799286164541728,0.0156874234829797,1.3544148618377705,-0.5979454336461667,0.4414285714285714,36.073158979415894
1630,2024-04-15 15:06:08.392985,1.58,1.5852448979591862,1.5799497642450755,0.0180063418373439,1.3547363269834674,-0.5980712117686202,0.4407142857142857,36.09548807144165
1631,2024-04-15 15:06:08.414622,1.575,1.5844546938775537,1.5752734634824483,0.0072111058773305,1.3529878103451656,-0.5973871123895581,0.4421428571428571,36.117125034332275
1632,2024-04-15 15:06:08.436592,1.575,1.5836644897959211,1.57491890724133,0.0107728181530323,1.353505896477074,-0.5975898011029708,0.4421428571428571,36.139095067977905
1633,2024-04-15 15:06:08.458040,1.575,1.5828742857142886,1.5749189602475513,0.0143350824801618,1.3540232262825025,-0.5977921837337005,0.4414285714285714,36.1605429649353
1634,2024-04-15 15:06:08.479960,1.565,1.582084081632656,1.565557139010126,-0.0079577557727551,1.3504695117528414,-0.5964020186312262,0.4442857142857143,36.18246293067932
1635,2024-04-15 15:06:08.501497,1.56,1.5812938775510237,1.5601512686650367,-0.0138240868360268,1.3495054216698856,-0.5960248986523001,0.445,36.2039999961853
1636,2024-04-15 15:06:08.523533,1.56,1.580503673469391,1.5597820556490538,-0.0047357432580787,1.350893340423763,-0.5965677788821404,0.4442857142857143,36.226036071777344
1637,2024-04-15 15:06:08.544989,1.56,1.5797134693877584,1.5598151862742835,0.0030174682897355,1.3520693275374798,-0.5970277394260156,0.4442857142857143,36.24749207496643
1638,2024-04-15 15:06:08.566800,1.555,1.5789232653061258,1.5551730379970323,-0.0037224430504215,1.3509691573562532,-0.5965974547316791,0.445,36.2693030834198
1639,2024-04-15 15:06:08.588705,1.555,1.5781330612244933,1.5548455190655244,0.0028021040158283,1.351950551520514,-0.596981265796766,0.4442857142857143,36.291208028793335
1640,2024-04-15 15:06:08.610247,1.55,1.5773428571428607,1.55017359087332,-0.0039607780168084,1.350848642312482,-0.5965503446532501,0.4457142857142857,36.3127498626709
1641,2024-04-15 15:06:08.632048,1.545,1.5765526530612282,1.5451522302188234,-0.009863948577225,1.3498831022727549,-0.5961727722611312,0.4464285714285714,36.334550857543945
1642,2024-04-15 15:06:08.653528,1.545,1.5757624489795956,1.544806485683382,-0.0017636639564592,1.3511095051570772,-0.596652330149398,0.4457142857142857,36.35603094100952
1643,2024-04-15 15:06:08.675783,1.545,1.574972244897963,1.5448349880983436,0.005188210070512,1.352154432596261,-0.5970609052751491,0.4457142857142857,36.37828588485718
1644,2024-04-15 15:06:08.697336,1.54,1.5741820408163305,1.5401876287469425,-0.0021422566558205,1.3509672399412556,-0.5965967269201747,0.4464285714285714,36.39983892440796
1645,2024-04-15 15:06:08.719554,1.54,1.573391836734698,1.5398561563243252,0.0040477191091311,1.3518766582870452,-0.5969522806763192,0.4457142857142857,36.422056913375854
1646,2024-04-15 15:06:08.741163,1.54,1.5726016326530654,1.5398737948176222,0.009528940144717,1.352729070482273,-0.5972882905441843,0.4457142857142857,36.443665981292725
1647,2024-04-15 15:06:08.762619,1.535,1.5718114285714329,1.5352167165020811,0.0011159668201099,1.3511894938090103,-0.596677830501398,0.4464285714285714,36.46512198448181
1648,2024-04-15 15:06:08.784165,1.535,1.5710212244898003,1.5348780119114258,0.0063280584149534,1.3520873751321771,-0.5970352581411966,0.4464285714285714,36.48666787147522
1649,2024-04-15 15:06:08.805876,1.53,1.5702310204081678,1.530197308765005,-0.0013979529511234,1.350684768690244,-0.5964790163850057,0.4471428571428571,36.508378982543945
1650,2024-04-15 15:06:08.827439,1.53,1.5694408163265352,1.529861368217201,0.0044850109099249,1.3516395150397482,-0.5968562989345042,0.4471428571428571,36.52994203567505
1651,2024-04-15 15:06:08.848993,1.525,1.5686506122449029,1.525184967455722,-0.0027413478574039,1.350396377949323,-0.596366439021772,0.4478571428571428,36.55149602890015
1652,2024-04-15 15:06:08.870510,1.52,1.56786040816327,1.520160489010036,-0.008981513175587,1.3493374388444133,-0.5959500664008801,0.4485714285714285,36.57301306724548
1653,2024-04-15 15:06:08.892072,1.52,1.5670702040816376,1.519812484473959,-0.0011257038719824,1.3505576888577044,-0.5964290763469143,0.4485714285714285,36.59457492828369
1654,2024-04-15 15:06:08.913717,1.52,1.566280000000005,1.5198393408578024,0.0056479033140628,1.3515923309717803,-0.5968347207355227,0.4478571428571428,36.616219997406006
1655,2024-04-15 15:06:08.935301,1.515,1.5654897959183725,1.515190782768863,-0.0018127921629553,1.3503733323484193,-0.5963572448432922,0.4485714285714285,36.63780403137207
1656,2024-04-15 15:06:08.956885,1.515,1.56469959183674,1.5148584361970194,0.0041858545026548,1.3512724451332097,-0.5967091743296659,0.4485714285714285,36.659388065338135
1657,2024-04-15 15:06:08.978496,1.515,1.5639093877551071,1.5148748417933031,0.0095244167996285,1.3520637110985587,-0.5970187252560558,0.4478571428571428,36.68099904060364
1658,2024-04-15 15:06:09.000442,1.515,1.5631191836734748,1.5149086819068776,0.0134960161893974,1.3526389717023335,-0.5972436814470593,0.4478571428571428,36.70294499397278
1659,2024-04-15 15:06:09.022039,1.515,1.5623289795918422,1.5149351916806142,0.0163965575311458,1.3530460786062832,-0.5974028313965368,0.4471428571428571,36.724541902542114
1660,2024-04-15 15:06:09.043507,1.51,1.5615387755102097,1.5102628013002632,0.0060262217758174,1.3513990036857595,-0.5967590976041502,0.4485714285714285,36.746010065078735
1661,2024-04-15 15:06:09.065085,1.51,1.5607485714285771,1.5099110917697744,0.0098965747907877,1.3519551771223426,-0.5969764279048412,0.4485714285714285,36.76758790016174
1662,2024-04-15 15:06:09.086787,1.51,1.5599583673469446,1.5099132189422222,0.013683663134052,1.3524971818528295,-0.5971881891327427,0.4478571428571428,36.78928995132446
1663,2024-04-15 15:06:09.108637,1.505,1.559168163265312,1.5052447778308105,0.00404083741423,1.3509704836391776,-0.596591783429288,0.4492857142857143,36.811140060424805
1664,2024-04-15 15:06:09.130199,1.505,1.5583779591836795,1.5048977838440658,0.0084480104786951,1.3516072376150652,-0.5968405054104731,0.4485714285714285,36.83270192146301
1665,2024-04-15 15:06:09.151875,1.5,1.557587755102047,1.5002116404534032,0.0001430831936805,1.3502902808957138,-0.5963261370270956,0.45,36.85437798500061
1666,2024-04-15 15:06:09.173463,1.5,1.5567975510204144,1.4998717815795006,0.0056000535726015,1.351087321125221,-0.5966374146484263,0.4492857142857143,36.87596607208252
1667,2024-04-15 15:06:09.195079,1.495,1.5560073469387818,1.495192533433672,-0.0019334688236931,1.3498916286297973,-0.5961704807201675,0.4507142857142857,36.897582054138184
1668,2024-04-15 15:06:09.218692,1.495,1.5552171428571493,1.4948578423558334,0.0040860640992113,1.350773664983331,-0.5965149045141699,0.45,36.9211950302124
1669,2024-04-15 15:06:09.240345,1.495,1.5544269387755167,1.494874234093103,0.0094461801026229,1.3515533089119935,-0.5968193261303943,0.45,36.94284796714783
1670,2024-04-15 15:06:09.261885,1.425,1.5536367346938842,1.42922214328476,-0.1613354927280909,1.3254019754801445,-0.5866088298418398,0.4692857142857143,36.96438789367676
1671,2024-04-15 15:06:09.283370,1.42,1.5528465306122516,1.419434150159602,-0.1382812616239679,1.328903822603693,-0.5879760075536684,0.4692857142857143,36.985872983932495
1672,2024-04-15 15:06:09.305102,1.425,1.552056326530619,1.4236645645823296,-0.0840306701815545,1.3371615318491945,-0.5911997685228768,0.465,37.00760507583618
1673,2024-04-15 15:06:09.326507,1.42,1.5512661224489863,1.4195670085713414,-0.0662964832493665,1.3398367600404304,-0.5922441039990985,0.465,37.02901005744934
1674,2024-04-15 15:06:09.349226,1.415,1.550475918367354,1.4147316764187776,-0.0552191838391805,1.3414932479075858,-0.5928907160103397,0.465,37.05172896385193
1675,2024-04-15 15:06:09.370731,1.415,1.5496857142857214,1.4145018043640116,-0.0348205166215241,1.344566367671272,-0.5940902472370625,0.4635714285714286,37.07323408126831
1676,2024-04-15 15:06:09.392401,1.415,1.5488955102040889,1.4146130752181885,-0.0189133542813514,1.3469512005734032,-0.5950210695221899,0.4628571428571428,37.09490394592285
1677,2024-04-15 15:06:09.413921,1.42,1.5481053061224563,1.419409612480379,0.0052490919300439,1.3505871823162756,-0.5964401511690393,0.46,37.11642408370972
1678,2024-04-15 15:06:09.435482,1.425,1.5473151020408238,1.4245456559678822,0.0239194842858513,1.3533830939551892,-0.5975313052740373,0.4585714285714286,37.13798499107361
1679,2024-04-15 15:06:09.457075,1.415,1.5465248979591912,1.4155932689798196,0.0001643493036927,1.349735175741592,-0.5961077158269855,0.4607142857142857,37.15957808494568
1680,2024-04-15 15:06:09.478573,1.425,1.545734693877559,1.4242792025903468,0.0296244508998086,1.354163731266628,-0.5978358554081805,0.4578571428571428,37.18107604980469
1681,2024-04-15 15:06:09.500887,1.425,1.544944489795926,1.4249956583324743,0.0300835856473424,1.3541903852016413,-0.5978462559301634,0.4578571428571428,37.20338988304138
1682,2024-04-15 15:06:09.522462,1.43,1.5441542857142936,1.4297344996628594,0.0411226793145719,1.3558190290590253,-0.5984817288050098,0.4564285714285714,37.22496485710144
1683,2024-04-15 15:06:09.545026,1.43,1.543364081632661,1.4300944305182968,0.0375892966328199,1.3552402270637045,-0.5982559006925,0.4564285714285714,37.24752902984619
1684,2024-04-15 15:06:09.566727,1.435,1.5425738775510285,1.43478674888726,0.0465172621022208,1.3565462951686595,-0.5987654554954095,0.455,37.269229888916016
1685,2024-04-15 15:06:09.589190,1.435,1.541783673469396,1.435130831289416,0.0415131736527396,1.355745644166361,-0.5984531026900591,0.455,37.29169297218323
1686,2024-04-15 15:06:09.610935,1.435,1.5409934693877634,1.4351212688264094,0.0368922044008734,1.3550040981043834,-0.5981638233850323,0.455,37.313437938690186
1687,2024-04-15 15:06:09.632503,1.435,1.5402032653061308,1.435092267729455,0.0334421323336794,1.3544403354308814,-0.5979439095200195,0.455,37.33500599861145
1688,2024-04-15 15:06:09.654344,1.445,1.5394130612244985,1.444452988551228,0.0558864062900377,1.3577799827948849,-0.599246578140563,0.4521428571428571,37.356847047805786
1689,2024-04-15 15:06:09.675868,1.51,1.5386228571428655,1.5061620697600868,0.2116639061862836,1.3811930956550746,-0.6083786544056357,0.4342857142857143,37.37837100028992
1690,2024-04-15 15:06:09.698233,1.515,1.5378326530612332,1.5156148732511805,0.1871833318628006,1.377445042538587,-0.606916837019064,0.4342857142857143,37.40073585510254
1691,2024-04-15 15:06:09.719864,1.52,1.5370424489796006,1.5207387570560964,0.1576642611184188,1.3729453794625908,-0.6051619693211967,0.435,37.42236685752869
1692,2024-04-15 15:06:09.742072,1.515,1.536252244897968,1.516181154695935,0.1101998005174856,1.3657567928218046,-0.6023585705692116,0.4378571428571428,37.44457507133484
1693,2024-04-15 15:06:09.763560,1.525,1.5354620408163355,1.5249921251766372,0.1108640181103559,1.3658046818566305,-0.6023772453026264,0.4364285714285714,37.466063022613525
1694,2024-04-15 15:06:09.785325,1.525,1.534671836734703,1.5255392180761025,0.0893660843493344,1.3625281198415435,-0.601099590113053,0.4378571428571428,37.48782801628113
1695,2024-04-15 15:06:09.806934,1.53,1.5338816326530704,1.5301325986962322,0.0843225039585417,1.361723015733862,-0.600785666315336,0.4371428571428571,37.509437084198
1696,2024-04-15 15:06:09.828479,1.535,1.533091428571438,1.5350765287821289,0.081545965405546,1.361258717982335,-0.6006046383436796,0.4364285714285714,37.53098201751709
1697,2024-04-15 15:06:09.850866,1.54,1.532301224489805,1.5400560034865725,0.0795984042483703,1.3609192131315004,-0.6004722737052037,0.4357142857142857,37.55336904525757
1698,2024-04-15 15:06:09.872352,1.54,1.5315110204081728,1.540350907521868,0.0657028032331636,1.3587936065538622,-0.5996435958186555,0.4364285714285714,37.57485485076904
1699,2024-04-15 15:06:09.895563,1.545,1.5307208163265402,1.5449754945575895,0.0670033298069932,1.3589419308148345,-0.5997014176588864,0.4357142857142857,37.5980658531189
1700,2024-04-15 15:06:09.917181,1.545,1.5299306122449077,1.5452685014738394,0.0564353558318593,1.3573180434385357,-0.5990684049126322,0.4357142857142857,37.61968398094177
1701,2024-04-15 15:06:09.939191,1.545,1.5291404081632751,1.5452215754850762,0.0477595875665974,1.3559790123063615,-0.5985464607583139,0.4364285714285714,37.64169406890869
1702,2024-04-15 15:06:09.960732,1.545,1.5283502040816426,1.5451653358741368,0.0413548197899223,1.3549806321448574,-0.5981573205547723,0.4364285714285714,37.66323494911194
1703,2024-04-15 15:06:09.984770,1.545,1.52756000000001,1.545122487613051,0.0366804079600902,1.3542415698493726,-0.597869270486661,0.4364285714285714,37.687273025512695
1704,2024-04-15 15:06:10.010614,1.55,1.5267697959183777,1.5497829636551383,0.0457554836757667,1.355550093319796,-0.5983792411696958,0.435,37.71311688423157
1705,2024-04-15 15:06:10.036652,1.55,1.525979591836745,1.5501259924523632,0.0409421990547248,1.354791072129536,-0.5980834437827922,0.4357142857142857,37.73915505409241
1706,2024-04-15 15:06:10.062907,1.555,1.5251893877551124,1.5548093951787216,0.0489494909776636,1.355938442738107,-0.5985305604641826,0.4342857142857143,37.76540994644165
1707,2024-04-15 15:06:10.084744,1.555,1.5243991836734798,1.5551472709585958,0.0432763928014138,1.355052618486415,-0.5981853838060585,0.4342857142857143,37.78724694252014
1708,2024-04-15 15:06:10.106199,1.555,1.5236089795918473,1.5551332104161577,0.0381680969030978,1.3542519930265433,-0.5978734230727348,0.4342857142857143,37.80870199203491
1709,2024-04-15 15:06:10.127886,1.555,1.5228187755102147,1.5551009337578097,0.03436294378255,1.3536458312339466,-0.5976372470753992,0.4342857142857143,37.83038902282715
1710,2024-04-15 15:06:10.149386,1.555,1.5220285714285822,1.555075548155405,0.0315828345448531,1.3531924776735185,-0.5974606185371815,0.4342857142857143,37.85188889503479
1711,2024-04-15 15:06:10.170952,1.555,1.5212383673469496,1.5550568907709452,0.0295560452014485,1.3528513506069633,-0.5973277210868149,0.4342857142857143,37.87345504760742
1712,2024-04-15 15:06:10.192480,1.555,1.520448163265317,1.55504328060452,0.0280787282263201,1.3525920347835112,-0.5972267013821985,0.4342857142857143,37.8949830532074
1713,2024-04-15 15:06:10.214052,1.555,1.5196579591836843,1.5550333604966728,0.0270018485519993,1.3523923110426077,-0.5971489007088552,0.4342857142857143,37.91655492782593
1714,2024-04-15 15:06:10.235547,1.555,1.518867755102052,1.5550261303133397,0.0262167650127952,1.3522359950437532,-0.5970880124349572,0.4342857142857143,37.93805003166199
1715,2024-04-15 15:06:10.257026,1.555,1.5180775510204194,1.5550208603251023,0.0256443091241379,1.3521113021632778,-0.5970394446340328,0.4342857142857143,37.95952892303467
1716,2024-04-15 15:06:10.278543,1.555,1.5172873469387869,1.5550170187094,0.0252267918796175,1.3520096517557805,-0.5969998540018143,0.4342857142857143,37.981045961380005
1717,2024-04-15 15:06:10.300003,1.555,1.5164971428571543,1.5550142179286937,0.02492217627156,1.3519247960806444,-0.5969668063415,0.4342857142857143,38.00250601768494
1718,2024-04-15 15:06:10.321603,1.55,1.5157069387755218,1.550320318639305,0.012218141499193,1.3500145515020918,-0.5962228879537744,0.4357142857142857,38.0241060256958
1719,2024-04-15 15:06:10.343601,1.55,1.5149167346938892,1.5499529173066675,0.0143857734800942,1.3502951145106383,-0.5963321434267507,0.435,38.046103954315186
1720,2024-04-15 15:06:10.365088,1.55,1.5141265306122569,1.5499436086464962,0.0169319741500894,1.3506308862341547,-0.5964628909185411,0.435,38.067590951919556
1721,2024-04-15 15:06:10.387064,1.545,1.513336326530624,1.5452668402378602,0.0063872474944308,1.3490432699203234,-0.5958447162066244,0.4364285714285714,38.08956694602966
1722,2024-04-15 15:06:10.408590,1.545,1.5125461224489916,1.5449137730272977,0.0101351579286744,1.3495558953518727,-0.5960443078007694,0.4357142857142857,38.111093044281006
1723,2024-04-15 15:06:10.429952,1.545,1.511755918367359,1.5449150661057367,0.0138334596087947,1.350060441579768,-0.5962407430672831,0.4357142857142857,38.13245487213135
1724,2024-04-15 15:06:10.451377,1.545,1.5109657142857265,1.5449378929487942,0.0166098773635201,1.3504290997777657,-0.5963842651643637,0.435,38.15387988090515
1725,2024-04-15 15:06:10.472844,1.54,1.510175510204094,1.540264521283908,0.0061581336430653,1.3488601580642217,-0.5957734946750548,0.4364285714285714,38.17534685134888
1726,2024-04-15 15:06:10.494876,1.535,1.5093853061224614,1.5352203781215108,-0.0025140690736047,1.3475540533167751,-0.5952650712125924,0.4378571428571428,38.19737887382507
1727,2024-04-15 15:06:10.516297,1.46,1.5085951020408288,1.464478343069506,-0.1836620343396164,1.3210330239547612,-0.5849418728174934,0.4585714285714286,38.21880006790161
1728,2024-04-15 15:06:10.537932,1.46,1.5078048979591965,1.4590045683431174,-0.1432391828175258,1.3269234687545963,-0.5872345784111103,0.4571428571428571,38.240434885025024
1729,2024-04-15 15:06:10.559465,1.46,1.5070146938775637,1.4589158220540517,-0.099189807802738,1.333334102694301,-0.589729618120621,0.4542857142857143,38.26196789741516
1730,2024-04-15 15:06:10.580920,1.455,1.5062244897959312,1.4544893964666423,-0.0783381040280714,1.3363509139088006,-0.590903706748889,0.4535714285714285,38.28342294692993
1731,2024-04-15 15:06:10.602374,1.45,1.5054342857142986,1.449652982884548,-0.0640960342553428,1.3383996181308735,-0.5917009819496779,0.4535714285714285,38.304877042770386
1732,2024-04-15 15:06:10.624199,1.45,1.504644081632666,1.4494425097778647,-0.0413177961025946,1.341688360180104,-0.5929807610998321,0.4521428571428571,38.32670187950134
1733,2024-04-15 15:06:10.645789,1.445,1.5038538775510335,1.4448777695992976,-0.0361515686467531,1.342408863724747,-0.5932611220661076,0.4521428571428571,38.348291873931885
1734,2024-04-15 15:06:10.667588,1.445,1.503063673469401,1.4446282242970407,-0.0208738402143445,1.344598653177089,-0.5941131620468578,0.4514285714285714,38.3700909614563
1735,2024-04-15 15:06:10.689117,1.44,1.5022734693877684,1.4400149495635466,-0.0212481176845736,1.3445106669937343,-0.594078928786543,0.4521428571428571,38.39161992073059
1736,2024-04-15 15:06:10.710678,1.435,1.501483265306136,1.4350364842449392,-0.0224951087417048,1.3442961033786145,-0.5939954519445905,0.4528571428571428,38.41318106651306
1737,2024-04-15 15:06:10.732716,1.435,1.5006930612245033,1.4347220006077734,-0.011005528959287,1.3459297550085507,-0.5946309957847811,0.4521428571428571,38.435219049453735
1738,2024-04-15 15:06:10.754400,1.43,1.4999028571428707,1.4300814277681724,-0.0140651415467962,1.345451617115415,-0.5944449947594173,0.4528571428571428,38.45690298080444
1739,2024-04-15 15:06:10.776699,1.43,1.4991126530612382,1.4297766203967253,-0.0047816196364082,1.3467622749093575,-0.5949548273354112,0.4521428571428571,38.47920203208923
1740,2024-04-15 15:06:10.798554,1.43,1.4983224489796056,1.4298149320731994,0.0029572792173618,1.3478473062054566,-0.5953768702417339,0.4514285714285714,38.50105690956116
1741,2024-04-15 15:06:10.820372,1.43,1.497532244897973,1.429864890606564,0.008678601573135,1.3486388265715776,-0.5956847296908647,0.4507142857142857,38.5228750705719
1742,2024-04-15 15:06:10.841917,1.425,1.4967420408163403,1.4252113042662722,0.0003734359605949,1.3474018815463238,-0.5952036502173285,0.4521428571428571,38.54442000389099
1743,2024-04-15 15:06:10.863392,1.425,1.495951836734708,1.4248734342423488,0.0057462458723694,1.3481422093792257,-0.595491566695558,0.4514285714285714,38.565895080566406
1744,2024-04-15 15:06:10.884851,1.42,1.4951616326530754,1.420193803304719,-0.0018527404912701,1.347009457238811,-0.5950510591701517,0.4528571428571428,38.58735394477844
1745,2024-04-15 15:06:10.906286,1.425,1.494371428571443,1.4245505252159127,0.0165965503001935,1.3496345523470488,-0.5960718563472847,0.4507142857142857,38.60878896713257
1746,2024-04-15 15:06:10.927920,1.42,1.4935812244898103,1.4202406394756593,0.0071087992868938,1.348230210887306,-0.5955257929167498,0.4521428571428571,38.630423069000244
1747,2024-04-15 15:06:10.949458,1.42,1.4927910204081778,1.4199166777270182,0.0108309457942682,1.3487160955894792,-0.5957147136141164,0.4514285714285714,38.65196084976196
1748,2024-04-15 15:06:10.970989,1.42,1.4920008163265452,1.4199196086736918,0.0144377407596067,1.3492195235745623,-0.5959122783369084,0.4514285714285714,38.67349195480347
1749,2024-04-15 15:06:10.992425,1.42,1.4912106122449127,1.4199419724487898,0.0171415552512283,1.349603166862955,-0.5960638292648143,0.4514285714285714,38.69492793083191
1750,2024-04-15 15:06:11.013910,1.42,1.49042040816328,1.419959979172961,0.0190214446329818,1.349878002940703,-0.5961728753454334,0.4507142857142857,38.71641302108765
1751,2024-04-15 15:06:11.035474,1.415,1.4896302040816476,1.4152807921342627,0.0079039566417076,1.3480199459849878,-0.5954387476165195,0.4521428571428571,38.737977027893066
1752,2024-04-15 15:06:11.057055,1.415,1.488840000000015,1.4149240735710265,0.0112304012505876,1.3485056388394543,-0.5956298846548852,0.4521428571428571,38.7595579624176
1753,2024-04-15 15:06:11.078703,1.41,1.4880497959183825,1.4102306905066984,0.0021380503101743,1.3470679666147558,-0.5950658980902039,0.4528571428571428,38.781205892562866
1754,2024-04-15 15:06:11.100269,1.415,1.48725959183675,1.4145773911188049,0.019502332963799,1.3496502998559172,-0.596076458236099,0.4514285714285714,38.8027720451355
1755,2024-04-15 15:06:11.121722,1.415,1.4864693877551174,1.4149520566809026,0.0217032929691351,1.3499389494677891,-0.5961892077033127,0.4507142857142857,38.82422494888306
1756,2024-04-15 15:06:11.143362,1.42,1.4856791836734848,1.4196805394738483,0.0349033385931602,1.3518410172755475,-0.5969311319910279,0.4492857142857143,38.84586501121521
1757,2024-04-15 15:06:11.164794,1.415,1.4848889795918525,1.4153612791722106,0.0205410216670874,1.3497079376874637,-0.596099979317804,0.4507142857142857,38.86729693412781
1758,2024-04-15 15:06:11.186350,1.415,1.4840987755102195,1.4150067629155916,0.02052629607227,1.349668261084719,-0.5960845316959216,0.4507142857142857,38.88885307312012
1759,2024-04-15 15:06:11.208554,1.41,1.4833085714285872,1.410292973738966,0.0089192525345509,1.3479577909778704,-0.5954189816241026,0.4521428571428571,38.911056995391846
1760,2024-04-15 15:06:11.230013,1.415,1.4825183673469546,1.4146229382172324,0.0244404880520372,1.35015091680293,-0.5962719438525586,0.45,38.93251585960388
1761,2024-04-15 15:06:11.252426,1.415,1.481728163265322,1.4149852522584887,0.0252994313414785,1.3502364414920849,-0.5963051948948719,0.45,38.95492887496948
1762,2024-04-15 15:06:11.273915,1.415,1.4809379591836895,1.4150128674588125,0.0250403995219599,1.3501619973264642,-0.5962762597150182,0.45,38.976418018341064
1763,2024-04-15 15:06:11.296026,1.415,1.480147755102057,1.415012979596599,0.0247764207205225,1.3500870495103066,-0.5962471350174814,0.45,38.99852895736694
1764,2024-04-15 15:06:11.317727,1.42,1.4793575510204244,1.419703219024225,0.0370574532345818,1.3517979755002438,-0.5969118860686436,0.4485714285714285,39.02023005485535
1765,2024-04-15 15:06:11.339542,1.42,1.478567346938792,1.420067811150488,0.0345817964084557,1.3514075896107418,-0.5967602296510767,0.4485714285714285,39.04204487800598
1766,2024-04-15 15:06:11.361323,1.415,1.477777142857159,1.415383205621771,0.0193305214617868,1.3492041756905646,-0.5959043523356685,0.45,39.06382608413696
1767,2024-04-15 15:06:11.383043,1.42,1.4769869387755268,1.4196925511993197,0.032038558513638,1.350970058330809,-0.596590208779053,0.4478571428571428,39.085546016693115
1768,2024-04-15 15:06:11.405285,1.42,1.4761967346938942,1.4200362961598838,0.0308347260103125,1.3507617945838433,-0.5965093278209221,0.4478571428571428,39.10778784751892
1769,2024-04-15 15:06:11.426759,1.42,1.4754065306122617,1.4200500803579863,0.0290714949643842,1.3504747079424335,-0.596397844304701,0.4478571428571428,39.12926197052002
1770,2024-04-15 15:06:11.448790,1.42,1.4746163265306291,1.4200400886771158,0.0277113420909584,1.3502451032584903,-0.5963086891866755,0.4478571428571428,39.1512930393219
1771,2024-04-15 15:06:11.470303,1.425,1.4738261224489966,1.4247229628091636,0.0391932951587415,1.3518304557130396,-0.5969242362521803,0.4464285714285714,39.17280602455139
