datetime,z_tof,z_bar,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau
2024-04-17 16:39:17.903051,nan,-0.45797239126782047,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:17.927675,nan,-0.47100898741227015,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:17.955060,nan,-0.47100898741227015,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:17.984412,nan,-0.47100898741227015,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.008711,nan,-0.47100898741227015,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.033770,nan,-0.47100898741227015,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.065914,nan,-0.06220250871671311,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.089940,nan,-0.06220250871671311,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.116082,nan,-0.06220250871671311,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.142831,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.175037,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.205579,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.237149,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.261549,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.287839,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.312703,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.339309,nan,-0.3651174673960102,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.368040,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.396131,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.420903,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.449677,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.478884,nan,-0.32605103487526155,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.505574,nan,-0.32605103487526155,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.534573,nan,-0.32605103487526155,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.563508,nan,0.18863750907701607,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.595471,nan,0.18863750907701607,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.625988,nan,0.18863750907701607,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.657862,nan,-0.049167728331209325,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.688685,nan,-0.049167728331209325,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.720402,nan,-0.049167728331209325,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.754532,nan,-0.049167728331209325,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.787779,nan,-0.049167728331209325,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.820770,nan,-0.049167728331209325,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.848856,nan,-0.18108889311063148,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.876224,nan,0.20165376898839663,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.906588,nan,-0.18108889311063148,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.940145,nan,-0.18108889311063148,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:18.971155,nan,-0.049167728331209325,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.000589,nan,-0.049167728331209325,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.031509,nan,-0.049167728331209325,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.061581,nan,-0.049167728331209325,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.093182,nan,-0.049167728331209325,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.120745,nan,0.20165376898839663,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.146344,nan,0.21468041469988608,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.172334,nan,0.20165376898839663,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.199812,nan,0.20165376898839663,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.223864,nan,0.21468041469988608,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.250574,nan,0.21468041469988608,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.278823,nan,0.21468041469988608,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.304619,nan,0.21468041469988608,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.328640,nan,0.32057262239064893,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.354473,nan,0.056704333843110126,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.378661,nan,0.056704333843110126,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.404544,nan,0.056704333843110126,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.430291,nan,-0.049167728331209325,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.455733,nan,-0.049167728331209325,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.480681,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.506599,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.532087,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.560402,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.584868,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.615403,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.640037,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.666321,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.694928,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.719536,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.744364,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.771131,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.796399,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.821519,nan,-0.08824091286792031,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.848502,nan,-0.08824091286792031,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.876804,nan,-0.08824091286792031,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.910059,nan,-0.19412774070917804,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.939156,nan,-0.19412774070917804,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:19.970006,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:20.000666,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:20.033866,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:20.067132,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:20.095199,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:20.124739,nan,-0.06220250871671311,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:20.152959,nan,-0.06220250871671311,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:20.184259,nan,-0.06220250871671311,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:20.216257,nan,-0.06220250871671311,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:20.248419,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:20.303762,nan,-0.3521057079150058,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:20.344630,nan,-0.3521057079150058,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:20.374727,nan,-0.10124453780830457,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:20.407753,nan,0.056704333843110126,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:20.443949,nan,0.056704333843110126,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:20.483676,nan,0.056704333843110126,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:20.511712,nan,0.06972466116387638,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:20.548461,nan,-0.19412774070917804,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:20.587291,nan,-0.19412774070917804,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:20.612779,nan,-0.32605103487526155,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:20.639058,nan,-0.32605103487526155,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:20.667664,nan,-0.19412774070917804,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:20.696887,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:20.727177,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:20.752038,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:20.777120,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:20.805127,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:20.831959,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:20.857442,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:20.885337,nan,-0.10124453780830457,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:20.914758,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:20.940056,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:20.964910,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:20.992084,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:21.016889,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:21.042017,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:21.069570,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:21.094858,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:21.121051,nan,-0.19412774070917804,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:21.147041,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:21.178176,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:21.202302,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:21.264168,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:21.299173,nan,-0.08824091286792031,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:21.337949,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:21.374581,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:21.404006,nan,-0.47100898741227015,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:21.453118,nan,0.06972466116387638,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:21.495617,nan,-0.6159627512250021,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:21.538656,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:21.568972,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:21.623613,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:21.653715,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:21.681480,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:21.709339,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:21.735664,nan,-0.47100898741227015,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:21.763560,nan,-0.4840351985078701,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:21.795287,nan,-0.4840351985078701,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:21.822368,nan,-0.4840351985078701,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:21.847323,nan,-0.4840351985078701,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:21.874088,nan,-0.4840351985078701,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:21.901897,nan,-0.4840351985078701,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:21.926110,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:21.951415,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:21.981878,nan,-0.6029324730935305,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:22.011063,nan,-0.6029324730935305,nan,0.5,0.0,3.0,-1.0,0.0
2024-04-17 16:39:22.036179,nan,-0.6029324730935305,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.064495,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.093271,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.117837,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.142689,nan,-0.3521057079150058,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.169083,nan,-0.4840351985078701,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.193823,nan,-0.4840351985078701,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.219407,nan,-0.3521057079150058,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.245685,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.277204,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.302394,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.326926,nan,-0.3390835639352812,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.353929,nan,-0.3651174673960102,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.383036,nan,-0.3651174673960102,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.408195,nan,-0.3651174673960102,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.433256,nan,-0.4840351985078701,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.464626,nan,-0.3521057079150058,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.495782,nan,-0.3521057079150058,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.525805,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.552541,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.577687,nan,-0.47100898741227015,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.601797,nan,-0.47100898741227015,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.627045,nan,-0.6159627512250021,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.652989,nan,-0.7348540210348962,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.678426,nan,-0.7348540210348962,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.703009,nan,-0.6159627512250021,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.730112,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.759356,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.784429,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.809438,nan,-0.20715620260377213,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.837341,nan,-0.3521057079150058,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.862395,nan,-0.3521057079150058,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.887963,nan,-0.3521057079150058,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.912675,nan,-0.3521057079150058,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.937613,nan,-0.3521057079150058,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.962700,nan,-0.3651174673960102,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:22.989562,nan,-1.0117337826862909,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.014640,nan,-1.0117337826862909,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.039760,nan,-1.0117337826862909,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.066501,nan,-0.7478883661222336,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.090538,nan,-0.7478883661222336,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.114425,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.141362,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.166868,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.191370,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.217942,nan,-0.10124453780830457,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.241980,nan,-0.10124453780830457,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.266729,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.293274,nan,-0.10124453780830457,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.323214,nan,-0.10124453780830457,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.349425,nan,-0.4840351985078701,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.375155,nan,-0.08824091286792031,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.401277,nan,-0.08824091286792031,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.425625,nan,-0.08824091286792031,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.452042,nan,0.056704333843110126,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.477797,nan,0.056704333843110126,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.501742,nan,0.056704333843110126,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.526238,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.552351,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.576541,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.600670,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.626857,nan,-0.3521057079150058,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.654567,nan,-0.3521057079150058,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.680353,nan,-0.3521057079150058,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.705249,nan,-0.10124453780830457,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.733761,nan,0.056704333843110126,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.759783,nan,0.056704333843110126,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.784257,nan,0.056704333843110126,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.810317,nan,0.21468041469988608,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.841679,nan,0.21468041469988608,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.866108,nan,0.21468041469988608,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.890356,nan,0.18863750907701607,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.916943,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.941112,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.967588,nan,-0.49705102513919336,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:23.996767,nan,-0.49705102513919336,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.028018,nan,-0.49705102513919336,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.058911,nan,-0.23318197163831086,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.087450,nan,-0.23318197163831086,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.118190,nan,0.18863750907701607,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.153354,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.193309,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.228022,nan,0.32057262239064893,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.258077,nan,0.18863750907701607,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.290741,nan,0.18863750907701607,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.320448,nan,-0.3521057079150058,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.349674,nan,-0.3521057079150058,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.374511,nan,-0.3521057079150058,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.400118,nan,-0.10124453780830457,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.426049,nan,-0.10124453780830457,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.450816,nan,-0.10124453780830457,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.475483,nan,-0.23318197163831086,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.501385,nan,-0.23318197163831086,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.531687,nan,-0.23318197163831086,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.557472,nan,-0.10124453780830457,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.583527,nan,-0.10124453780830457,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.611337,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.636597,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.661328,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.688774,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.718062,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.742061,nan,-0.07522690336291217,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.767256,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.796643,nan,-0.12722063635580544,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.821492,nan,-0.12722063635580544,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.846930,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.872598,nan,-0.12722063635580544,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.900988,nan,-0.12722063635580544,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.925144,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.950920,nan,-0.08824091286792031,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:24.978751,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:25.009937,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:25.034559,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:25.062207,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:25.090273,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:25.124780,nan,-0.22017427938663195,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:25.153649,nan,-0.3521057079150058,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:25.183841,nan,-0.3651174673960102,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:25.219485,nan,-0.3651174673960102,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:25.248489,nan,-0.3651174673960102,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:25.276644,nan,-0.3651174673960102,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:25.303102,nan,0.056704333843110126,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:25.330253,nan,-0.08824091286792031,nan,0.5,0.0,3.0,-1.0,0.01
2024-04-17 16:39:25.362860,nan,-0.08824091286792031,nan,0.5,0.0,3.0,-1.0,0.01
