,datetime,z_tof,z_bar,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau,z_hat_2,v_hat_2,alpha_1_2,alpha_0_2,d_bar,timestamp
63,2024-04-19 14:51:39.078308,0.615,0.7000000000000028,0.615,0.6161089901238177,-0.1541087547388798,2.644066466338659,-1.8592055064456,0.4421428571428571,0.6147105692812991,-0.1812602476178388,2.639591633551821,-1.8734652411754156,0.0850000000000029,1.950533151626587
64,2024-04-19 14:51:39.102335,0.66,0.7000000000000028,0.66,0.6564874814038553,0.089662310604618,2.783048669791836,-1.465411370656866,0.4421428571428571,0.6601512888367572,0.0990809542264725,2.795626441639637,-1.4295874520709262,0.0400000000000027,1.974560022354126
65,2024-04-19 14:51:39.141931,0.61,0.7000000000000028,0.62,0.613569727242172,-0.1716300845844097,2.649883828992782,-1.847412191540562,0.4421428571428571,0.6096768244029849,-0.2140528357181386,2.637965068786746,-1.8837113069326947,0.0900000000000028,2.0141561031341553
66,2024-04-19 14:51:39.166002,0.625,0.7000000000000028,0.625,0.6238655684935795,-0.105148058974161,2.6898458889331973,-1.731378447696356,0.4421428571428571,0.6247988320941187,-0.11608832681657,2.6930981100213924,-1.722996846073022,0.0750000000000029,2.038227081298828
67,2024-04-19 14:51:39.203420,0.635,0.7000000000000028,0.64,0.6339864522008194,-0.045816541785462,2.7236135994061965,-1.6321593781798227,0.4421428571428571,0.634904629157245,-0.0559705916579879,2.7265693124156685,-1.624252641588944,0.0650000000000027,2.0756449699401855
68,2024-04-19 14:51:39.235234,0.63,0.7000000000000028,0.63,0.6302060810393145,-0.0683941256733355,2.7171103623070265,-1.651491259817479,0.4421428571428571,0.6298633706709867,-0.0863832243513231,2.7165196665719438,-1.6542644703745388,0.0700000000000027,2.10745906829834
69,2024-04-19 14:51:39.259047,0.68,0.7000000000000028,0.68,0.6761416823844597,0.1806686775172763,2.8326006492973197,-1.3042481494798115,0.4421428571428571,0.6803104778085199,0.1927344227743247,2.8433472779537854,-1.2712911616830866,0.0200000000000028,2.131272077560425
70,2024-04-19 14:51:39.285049,0.635,0.7000000000000028,0.635,0.638341100203057,-0.0402388106138772,2.7376076422151905,-1.593059995519078,0.4421428571428571,0.6349137112698967,-0.0755219559691531,2.729462691038079,-1.6190318918873736,0.0650000000000027,2.157274007797241
71,2024-04-19 14:51:39.322738,0.65,0.7000000000000028,0.695,0.649039714341988,0.0143240101764962,2.763575392116811,-1.5132451750980789,0.4421428571428571,0.6500109686341404,0.0053136294157784,2.766044609143227,-1.5061044359982958,0.0500000000000027,2.194962978363037
72,2024-04-19 14:51:39.347875,0.725,0.7000000000000028,0.725,0.7192795097591599,0.3736015895700819,2.910893323863761,-1.0556086718866409,0.4421428571428571,0.7256546374550392,0.3995155196442232,2.924819587022714,-1.0106641878119735,-0.0249999999999971,2.220100164413452
73,2024-04-19 14:51:39.383634,0.705,0.7000000000000028,0.705,0.706625274597804,0.2759844466491951,2.8709839280903733,-1.1808782131566105,0.4421428571428571,0.705482079022507,0.2582759704245377,2.8683770826623083,-1.18858191179056,-0.004999999999997,2.255859136581421
74,2024-04-19 14:51:39.414118,0.7,0.7000000000000028,0.695,0.7009001477334601,0.2219071717415384,2.849882704022454,-1.2477853456786492,0.4421428571428571,0.7003845732705942,0.2070829727252701,2.848737018128455,-1.2511105688267694,2.942091015256665e-15,2.2863430976867676
75,2024-04-19 14:51:39.445775,0.705,0.7000000000000028,0.705,0.7050075712673985,0.221689064085071,2.849713071112837,-1.2483285438770049,0.4421428571428571,0.7053835991806257,0.2117416412965541,2.850351417468933,-1.2458941659518337,-0.004999999999997,2.318000078201294
76,2024-04-19 14:51:39.483885,0.705,0.7000000000000028,0.705,0.7053181932282889,0.2026915472137285,2.842891788880389,-1.2703825106747373,0.4421428571428571,0.7053496368127483,0.190654230453129,2.8428806570698373,-1.2701385196679793,-0.004999999999997,2.356110095977783
77,2024-04-19 14:51:39.532797,0.73,0.7000000000000028,0.735,0.7284181397235779,0.2968484981800072,2.8753741144496368,-1.1643767276106036,0.4721428571428571,0.7305173319226168,0.2968191739589051,2.878941989697978,-1.151880805251133,-0.029999999999997,2.405022144317627
78,2024-04-19 14:51:39.568409,0.72,0.7000000000000028,0.72,0.7210724414601885,0.2374428610122266,2.8542580962598003,-1.2339185155893462,0.47,0.7204098961085144,0.222110001326779,2.8530079419267125,-1.2376675212737824,-0.019999999999997,2.44063401222229
79,2024-04-19 14:51:39.607255,0.69,0.7000000000000028,0.69,0.6927027329189234,0.0804520586829798,2.5318814978907733,-1.2837621185332508,0.4721428571428571,0.6901314410401724,0.0546860060464934,2.487695011758275,-1.2803326810989508,0.0100000000000029,2.479480028152466
80,2024-04-19 14:51:39.637261,0.705,0.7000000000000028,0.705,0.7041688854321857,0.1276007595019393,2.706711229665033,-1.3037793009356118,0.4721428571428571,0.705210732749558,0.1204815555163479,2.742220856038885,-1.3130716258819153,-0.0049999999999971,2.509485960006714
81,2024-04-19 14:51:39.665818,0.685,0.7000000000000028,0.685,0.686632832644315,0.0308606120489279,2.2174389843240805,-1.1964531051619067,0.4721428571428571,0.6850433754405297,0.0111387654970826,2.1676898932852176,-1.1837477999925847,0.0150000000000027,2.5380430221557617
82,2024-04-19 14:51:39.713929,0.695,0.7000000000000028,0.705,0.6943928462082261,0.063718705940897,2.4484590595848363,-1.2593377877535636,0.4714285714285714,0.6950978455511884,0.0552463705796176,2.4845466724074043,-1.2711821778358448,0.0050000000000028,2.586153984069824
83,2024-04-19 14:51:39.759463,0.715,0.7000000000000028,0.705,0.7135102298297641,0.1497587534860437,3.1232882576023333,-1.464412662554815,0.4714285714285714,0.7152461771037185,0.1446209616259769,3.2125238222041173,-1.4942132332371902,-0.0149999999999971,2.631688117980957
84,2024-04-19 14:51:39.791536,0.705,0.7000000000000028,0.72,0.7058545460269534,0.0992729528104501,2.682960768447938,-1.3215450957782484,0.4714285714285714,0.7051618635339738,0.0830421781339034,2.653179540370047,-1.312033985776206,-0.0049999999999971,2.6637611389160156
85,2024-04-19 14:51:39.816982,0.72,0.7000000000000028,0.72,0.7190547264845859,0.1542459647042683,3.222143319424786,-1.5044480659962949,0.4714285714285714,0.7202540839162145,0.1459435429378089,3.296985928446308,-1.5312826753084916,-0.0199999999999971,2.689207077026367
