index,date_time,wind_speed,wind_speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
12697,2023-09-12 22:07:22.702826,0.72,0.72,350.0,0.0,0.13,-0.71,0.0
12698,2023-09-12 22:07:22.727803,0.65,0.65,352.0,0.0,0.09,-0.64,0.0
12699,2023-09-12 22:07:22.752836,0.76,0.76,338.0,0.0,0.29,-0.7,0.0
12700,2023-09-12 22:07:22.777810,0.66,0.66,355.0,0.0,0.05,-0.66,0.0
12701,2023-09-12 22:07:22.802823,0.59,0.59,345.0,0.0,0.15,-0.57,0.0
12702,2023-09-12 22:07:22.827830,0.56,0.56,356.0,0.0,0.04,-0.55,0.0
12703,2023-09-12 22:07:22.852817,0.75,0.75,338.0,0.0,0.29,-0.7,0.0
12704,2023-09-12 22:07:22.877820,0.78,0.78,341.0,0.0,0.26,-0.74,0.0
12705,2023-09-12 22:07:22.902833,0.61,0.61,349.0,0.0,0.12,-0.6,0.0
12706,2023-09-12 22:07:22.927834,0.64,0.64,337.0,0.0,0.26,-0.59,0.0
12707,2023-09-12 22:07:22.952819,0.52,0.52,344.0,0.0,0.15,-0.5,0.0
12708,2023-09-12 22:07:22.977823,0.6,0.6,342.0,0.0,0.19,-0.57,0.0
12709,2023-09-12 22:07:23.002807,1.01,0.99,338.0,10.0,0.37,-0.92,0.17
12710,2023-09-12 22:07:23.027818,0.75,0.75,355.0,0.0,0.07,-0.75,0.0
12711,2023-09-12 22:07:23.052814,0.76,0.76,353.0,0.0,0.1,-0.75,0.0
12712,2023-09-12 22:07:23.077815,0.76,0.76,358.0,0.0,0.03,-0.76,0.0
12713,2023-09-12 22:07:23.102816,0.75,0.75,347.0,0.0,0.17,-0.73,0.0
12714,2023-09-12 22:07:23.127809,0.78,0.78,357.0,0.0,0.04,-0.78,0.0
12715,2023-09-12 22:07:23.152807,1.06,1.04,348.0,11.0,0.22,-1.02,0.19
12716,2023-09-12 22:07:23.177800,0.68,0.68,359.0,0.0,0.01,-0.68,0.0
12717,2023-09-12 22:07:23.202801,0.82,0.82,353.0,0.0,0.1,-0.82,0.0
12718,2023-09-12 22:07:23.227822,1.11,1.11,350.0,-5.0,0.2,-1.09,-0.11
12719,2023-09-12 22:07:23.252779,1.57,1.57,15.0,0.0,-0.41,-1.52,0.0
12720,2023-09-12 22:07:23.277779,1.49,1.49,14.0,-1.0,-0.35,-1.45,-0.02
12721,2023-09-12 22:07:23.302785,1.54,1.54,12.0,-1.0,-0.33,-1.51,-0.02
12722,2023-09-12 22:07:23.327767,1.62,1.61,13.0,-3.0,-0.37,-1.57,-0.09
12723,2023-09-12 22:07:23.352797,0.85,0.82,349.0,-15.0,0.15,-0.81,-0.23
12724,2023-09-12 22:07:23.377788,0.43,0.39,53.0,24.0,-0.31,-0.24,0.18
12725,2023-09-12 22:07:23.402792,1.63,1.63,41.0,4.0,-1.07,-1.23,0.11
12726,2023-09-12 22:07:23.427777,1.19,1.19,19.0,1.0,-0.38,-1.12,0.03
12727,2023-09-12 22:07:23.452794,1.4,1.4,22.0,0.0,-0.53,-1.29,0.0
12728,2023-09-12 22:07:23.477765,1.68,1.67,22.0,-5.0,-0.62,-1.56,-0.16
12729,2023-09-12 22:07:23.502786,1.52,1.52,25.0,-5.0,-0.65,-1.37,-0.12
12730,2023-09-12 22:07:23.527778,1.94,1.94,39.0,-2.0,-1.23,-1.51,-0.08
12731,2023-09-12 22:07:23.552780,1.84,1.83,38.0,-6.0,-1.12,-1.44,-0.19
12732,2023-09-12 22:07:23.577784,2.01,1.97,34.0,-10.0,-1.1,-1.64,-0.35
12733,2023-09-12 22:07:23.602786,1.6,1.58,37.0,-10.0,-0.95,-1.26,-0.27
12734,2023-09-12 22:07:23.627779,1.76,1.74,34.0,-8.0,-0.97,-1.44,-0.26
12735,2023-09-12 22:07:23.652773,1.4,1.4,33.0,-2.0,-0.76,-1.18,-0.04
12736,2023-09-12 22:07:23.677784,1.81,1.8,40.0,-6.0,-1.15,-1.39,-0.18
12737,2023-09-12 22:07:23.702781,1.73,1.73,41.0,-5.0,-1.14,-1.3,-0.15
12738,2023-09-12 22:07:23.727780,1.88,1.87,39.0,-2.0,-1.19,-1.45,-0.07
12739,2023-09-12 22:07:23.752774,1.88,1.88,34.0,0.0,-1.06,-1.56,0.0
12740,2023-09-12 22:07:23.777785,1.79,1.78,39.0,-5.0,-1.12,-1.39,-0.14
12741,2023-09-12 22:07:23.802781,1.7,1.68,45.0,-7.0,-1.19,-1.19,-0.22
12742,2023-09-12 22:07:23.827775,1.98,1.98,39.0,-0.0,-1.23,-1.55,-0.01
12743,2023-09-12 22:07:23.852824,2.02,1.85,46.0,-24.0,-1.34,-1.27,-0.81
12744,2023-09-12 22:07:23.877770,1.71,1.71,38.0,-2.0,-1.05,-1.34,-0.06
12745,2023-09-12 22:07:23.902783,1.89,1.89,39.0,-4.0,-1.18,-1.48,-0.12
12746,2023-09-12 22:07:23.927778,1.72,1.72,29.0,-3.0,-0.83,-1.51,-0.09
12747,2023-09-12 22:07:23.952785,1.42,1.4,26.0,-9.0,-0.62,-1.26,-0.22
12748,2023-09-12 22:07:23.977774,1.06,1.06,38.0,-4.0,-0.66,-0.83,-0.08
12749,2023-09-12 22:07:24.002799,1.25,1.24,28.0,-6.0,-0.59,-1.09,-0.13
12750,2023-09-12 22:07:24.027771,1.77,1.76,38.0,-5.0,-1.08,-1.4,-0.17
12751,2023-09-12 22:07:24.052772,1.71,1.7,39.0,-8.0,-1.07,-1.32,-0.22
12752,2023-09-12 22:07:24.077772,1.43,1.43,41.0,-5.0,-0.93,-1.08,-0.13
12753,2023-09-12 22:07:24.102764,1.15,1.15,32.0,-3.0,-0.61,-0.97,-0.06
12754,2023-09-12 22:07:24.127766,1.29,1.29,41.0,-4.0,-0.85,-0.98,-0.1
12755,2023-09-12 22:07:24.152803,1.33,1.33,39.0,-4.0,-0.84,-1.03,-0.09
12756,2023-09-12 22:07:24.177764,1.49,1.49,31.0,0.0,-0.78,-1.28,0.0
12757,2023-09-12 22:07:24.202775,1.58,1.58,42.0,-3.0,-1.05,-1.18,-0.1
12758,2023-09-12 22:07:24.227760,1.3,1.3,41.0,-3.0,-0.85,-0.98,-0.07
12759,2023-09-12 22:07:24.252762,1.73,1.72,39.0,-7.0,-1.09,-1.33,-0.2
12760,2023-09-12 22:07:24.277765,1.31,1.3,40.0,-4.0,-0.83,-1.0,-0.09
12761,2023-09-12 22:07:24.302742,1.32,1.31,40.0,-6.0,-0.84,-1.0,-0.14
12762,2023-09-12 22:07:24.327770,1.67,1.67,41.0,-2.0,-1.09,-1.27,-0.06
12763,2023-09-12 22:07:24.352771,1.68,1.68,40.0,-3.0,-1.08,-1.28,-0.1
12764,2023-09-12 22:07:24.377765,1.64,1.64,40.0,1.0,-1.06,-1.25,0.02
12765,2023-09-12 22:07:24.402741,1.55,1.55,41.0,-5.0,-1.01,-1.17,-0.14
12766,2023-09-12 22:07:24.427760,1.3,1.3,40.0,5.0,-0.84,-0.99,0.11
12767,2023-09-12 22:07:24.452764,1.17,1.17,41.0,-6.0,-0.77,-0.88,-0.11
12768,2023-09-12 22:07:24.477758,1.68,1.68,39.0,-3.0,-1.06,-1.31,-0.08
12769,2023-09-12 22:07:24.502760,1.42,1.42,35.0,-3.0,-0.82,-1.16,-0.09
12770,2023-09-12 22:07:24.527773,1.48,1.48,41.0,-4.0,-0.97,-1.11,-0.11
12771,2023-09-12 22:07:24.552755,1.51,1.4,46.0,-22.0,-1.01,-0.98,-0.56
12772,2023-09-12 22:07:24.577758,1.24,1.23,41.0,7.0,-0.81,-0.92,0.15
12773,2023-09-12 22:07:24.602761,1.34,1.34,28.0,0.0,-0.64,-1.18,0.0
12774,2023-09-12 22:07:24.627747,0.97,0.97,31.0,-3.0,-0.5,-0.84,-0.05
12775,2023-09-12 22:07:24.652766,1.28,1.28,35.0,-3.0,-0.73,-1.05,-0.06
12776,2023-09-12 22:07:24.677769,1.11,1.09,54.0,-12.0,-0.88,-0.64,-0.23
12777,2023-09-12 22:07:24.702754,1.31,1.31,44.0,0.0,-0.92,-0.94,0.01
12778,2023-09-12 22:07:24.727765,1.23,1.23,43.0,1.0,-0.85,-0.9,0.02
12779,2023-09-12 22:07:24.752768,1.14,1.14,52.0,0.0,-0.9,-0.7,0.0
12780,2023-09-12 22:07:24.777765,1.16,1.16,57.0,2.0,-0.98,-0.63,0.03
12781,2023-09-12 22:07:24.802761,0.95,0.95,60.0,5.0,-0.82,-0.47,0.09
12782,2023-09-12 22:07:24.827761,0.92,0.92,58.0,0.0,-0.79,-0.48,0.0
12783,2023-09-12 22:07:24.852743,0.87,0.87,57.0,5.0,-0.73,-0.48,0.07
12784,2023-09-12 22:07:24.877788,1.16,1.15,39.0,8.0,-0.73,-0.89,0.16
12785,2023-09-12 22:07:24.902756,1.27,1.27,43.0,5.0,-0.87,-0.92,0.12
12786,2023-09-12 22:07:24.927749,1.43,1.43,36.0,0.0,-0.84,-1.16,0.0
12787,2023-09-12 22:07:24.952753,1.43,1.43,40.0,3.0,-0.91,-1.1,0.07
12788,2023-09-12 22:07:24.977753,1.54,1.54,40.0,-1.0,-0.98,-1.18,-0.04
12789,2023-09-12 22:07:25.002741,1.49,1.49,38.0,0.0,-0.91,-1.18,0.0
12790,2023-09-12 22:07:25.027775,1.15,1.13,49.0,12.0,-0.85,-0.74,0.24
12791,2023-09-12 22:07:25.052752,1.51,1.51,42.0,-3.0,-1.01,-1.12,-0.08
12792,2023-09-12 22:07:25.077747,1.15,1.15,42.0,-0.0,-0.77,-0.85,-0.01
12793,2023-09-12 22:07:25.102802,1.2,1.19,44.0,8.0,-0.83,-0.86,0.17
12794,2023-09-12 22:07:25.127780,1.29,1.29,39.0,1.0,-0.82,-1.0,0.03
12795,2023-09-12 22:07:25.152736,1.38,1.38,33.0,0.0,-0.76,-1.16,0.0
12796,2023-09-12 22:07:25.177748,1.35,1.35,39.0,-5.0,-0.85,-1.05,-0.11
12797,2023-09-12 22:07:25.202751,1.35,1.34,33.0,-4.0,-0.73,-1.13,-0.11
12798,2023-09-12 22:07:25.227753,1.18,1.16,41.0,8.0,-0.77,-0.88,0.16
12799,2023-09-12 22:07:25.252736,1.31,1.31,29.0,0.0,-0.64,-1.14,0.0
12800,2023-09-12 22:07:25.277732,1.63,1.63,22.0,1.0,-0.62,-1.5,0.02
12801,2023-09-12 22:07:25.302735,1.19,1.19,12.0,0.0,-0.26,-1.16,0.0
12802,2023-09-12 22:07:25.327745,1.62,1.62,27.0,4.0,-0.73,-1.44,0.11
12803,2023-09-12 22:07:25.352740,1.42,1.42,27.0,-0.0,-0.66,-1.26,-0.01
12804,2023-09-12 22:07:25.377743,1.46,1.46,24.0,1.0,-0.6,-1.33,0.02
12805,2023-09-12 22:07:25.402736,1.56,1.56,25.0,-0.0,-0.66,-1.41,-0.01
12806,2023-09-12 22:07:25.427739,1.42,1.42,28.0,0.0,-0.67,-1.26,0.0
12807,2023-09-12 22:07:25.452742,1.66,1.65,26.0,-3.0,-0.72,-1.49,-0.07
12808,2023-09-12 22:07:25.477771,0.98,0.98,18.0,0.0,-0.3,-0.94,0.0
12809,2023-09-12 22:07:25.502731,1.56,1.56,23.0,-1.0,-0.62,-1.43,-0.03
12810,2023-09-12 22:07:25.527737,1.2,1.2,24.0,-0.0,-0.48,-1.1,-0.0
12811,2023-09-12 22:07:25.552734,1.21,1.21,6.0,0.0,-0.12,-1.21,0.0
12812,2023-09-12 22:07:25.577752,1.37,1.36,26.0,-6.0,-0.59,-1.22,-0.15
12813,2023-09-12 22:07:25.602721,1.43,1.43,22.0,0.0,-0.54,-1.32,0.0
12814,2023-09-12 22:07:25.627740,1.27,1.27,22.0,0.0,-0.47,-1.18,0.0
12815,2023-09-12 22:07:25.652724,1.54,1.54,28.0,-3.0,-0.71,-1.36,-0.09
12816,2023-09-12 22:07:25.677743,1.56,1.56,25.0,5.0,-0.65,-1.41,0.13
12817,2023-09-12 22:07:25.702711,1.3,1.3,15.0,0.0,-0.34,-1.25,0.0
12818,2023-09-12 22:07:25.727724,1.49,1.48,22.0,6.0,-0.54,-1.37,0.16
12819,2023-09-12 22:07:25.752709,1.37,1.37,16.0,0.0,-0.37,-1.31,0.0
12820,2023-09-12 22:07:25.777722,1.2,1.2,23.0,-0.0,-0.47,-1.11,-0.0
12821,2023-09-12 22:07:25.802747,1.48,1.48,25.0,-1.0,-0.62,-1.34,-0.02
12822,2023-09-12 22:07:25.827716,1.53,1.53,20.0,0.0,-0.52,-1.44,0.0
12823,2023-09-12 22:07:25.852718,1.3,1.3,21.0,0.0,-0.47,-1.21,0.0
12824,2023-09-12 22:07:25.877721,1.32,1.32,14.0,0.0,-0.32,-1.28,0.0
12825,2023-09-12 22:07:25.902714,0.85,0.84,3.0,2.0,-0.04,-0.84,0.03
12826,2023-09-12 22:07:25.927707,1.38,1.38,22.0,-0.0,-0.51,-1.29,-0.01
12827,2023-09-12 22:07:25.952719,1.41,1.41,22.0,0.0,-0.52,-1.31,0.0
12828,2023-09-12 22:07:25.977748,1.25,1.25,35.0,0.0,-0.72,-1.02,0.0
12829,2023-09-12 22:07:26.002724,1.51,1.51,28.0,-1.0,-0.7,-1.34,-0.03
12830,2023-09-12 22:07:26.027709,1.24,1.24,23.0,-1.0,-0.48,-1.14,-0.03
12831,2023-09-12 22:07:26.052728,1.36,1.36,26.0,-1.0,-0.6,-1.22,-0.03
12832,2023-09-12 22:07:26.077704,1.17,1.17,13.0,0.0,-0.26,-1.14,0.0
12833,2023-09-12 22:07:26.102704,0.61,0.61,16.0,0.0,-0.17,-0.59,0.0
12834,2023-09-12 22:07:26.127759,1.21,1.21,23.0,-0.0,-0.47,-1.11,-0.01
12835,2023-09-12 22:07:26.152723,1.16,1.16,23.0,0.0,-0.46,-1.07,0.0
12836,2023-09-12 22:07:26.177707,1.4,1.4,22.0,-1.0,-0.52,-1.3,-0.02
12837,2023-09-12 22:07:26.202718,1.23,1.23,15.0,0.0,-0.32,-1.19,0.0
12838,2023-09-12 22:07:26.227713,1.36,1.36,23.0,0.0,-0.53,-1.25,0.0
12839,2023-09-12 22:07:26.252722,1.27,1.27,25.0,0.0,-0.54,-1.16,0.0
12840,2023-09-12 22:07:26.277699,1.39,1.39,22.0,-0.0,-0.52,-1.29,-0.0
12841,2023-09-12 22:07:26.302709,1.12,1.11,3.0,8.0,-0.06,-1.11,0.16
12842,2023-09-12 22:07:26.327710,1.54,1.54,25.0,0.0,-0.66,-1.4,0.0
12843,2023-09-12 22:07:26.352713,1.32,1.32,24.0,-1.0,-0.53,-1.21,-0.03
12844,2023-09-12 22:07:26.377735,1.28,1.27,13.0,8.0,-0.29,-1.23,0.17
12845,2023-09-12 22:07:26.402762,1.43,1.42,20.0,-4.0,-0.49,-1.34,-0.1
12846,2023-09-12 22:07:26.427686,1.06,1.06,14.0,0.0,-0.26,-1.03,0.0
12847,2023-09-12 22:07:26.452689,1.12,1.12,13.0,0.0,-0.25,-1.09,0.0
12848,2023-09-12 22:07:26.477700,1.17,1.17,21.0,0.0,-0.43,-1.09,0.0
12849,2023-09-12 22:07:26.502703,1.34,1.34,4.0,0.0,-0.09,-1.34,0.0
12850,2023-09-12 22:07:26.527678,1.29,1.29,3.0,0.0,-0.07,-1.29,0.0
12851,2023-09-12 22:07:26.552717,1.47,1.47,21.0,1.0,-0.52,-1.38,0.02
12852,2023-09-12 22:07:26.577693,1.9,1.9,23.0,-0.0,-0.73,-1.76,-0.01
12853,2023-09-12 22:07:26.602698,1.54,1.54,4.0,0.0,-0.1,-1.54,0.0
12854,2023-09-12 22:07:26.627705,1.49,1.49,14.0,-1.0,-0.36,-1.45,-0.02
12855,2023-09-12 22:07:26.652703,1.54,1.54,20.0,1.0,-0.53,-1.44,0.03
12856,2023-09-12 22:07:26.677725,1.78,1.77,2.0,5.0,-0.06,-1.77,0.17
12857,2023-09-12 22:07:26.702748,1.68,1.68,16.0,0.0,-0.45,-1.62,0.0
12858,2023-09-12 22:07:26.727740,1.45,1.45,9.0,0.0,-0.23,-1.43,0.0
12859,2023-09-12 22:07:26.752693,1.28,1.28,3.0,0.0,-0.07,-1.28,0.0
12860,2023-09-12 22:07:26.777703,1.4,1.4,6.0,0.0,-0.14,-1.39,0.0
12861,2023-09-12 22:07:26.802687,1.32,1.32,3.0,0.0,-0.06,-1.31,0.0
12862,2023-09-12 22:07:26.827692,1.46,1.46,2.0,0.0,-0.05,-1.46,0.0
12863,2023-09-12 22:07:26.852695,1.24,1.24,3.0,2.0,-0.06,-1.23,0.05
12864,2023-09-12 22:07:26.877697,1.42,1.42,1.0,0.0,-0.02,-1.42,0.0
12865,2023-09-12 22:07:26.902688,1.38,1.38,2.0,3.0,-0.05,-1.38,0.06
12866,2023-09-12 22:07:26.927694,1.77,1.76,8.0,2.0,-0.25,-1.75,0.06
12867,2023-09-12 22:07:26.952707,1.59,1.59,0.0,5.0,-0.0,-1.59,0.15
12868,2023-09-12 22:07:26.977687,1.67,1.67,1.0,0.0,-0.03,-1.67,0.0
12869,2023-09-12 22:07:27.002691,1.84,1.82,0.0,6.0,-0.0,-1.82,0.21
12870,2023-09-12 22:07:27.027693,1.74,1.73,5.0,7.0,-0.14,-1.73,0.2
12871,2023-09-12 22:07:27.052675,1.7,1.7,5.0,0.0,-0.14,-1.69,0.0
12872,2023-09-12 22:07:27.077697,1.66,1.66,7.0,0.0,-0.22,-1.65,0.0
12873,2023-09-12 22:07:27.102671,1.44,1.44,1.0,0.0,-0.02,-1.44,0.0
12874,2023-09-12 22:07:27.127682,1.72,1.71,5.0,6.0,-0.15,-1.7,0.17
12875,2023-09-12 22:07:27.152684,1.58,1.57,1.0,6.0,-0.02,-1.57,0.17
12876,2023-09-12 22:07:27.177670,1.57,1.57,6.0,0.0,-0.18,-1.56,0.0
12877,2023-09-12 22:07:27.202682,1.51,1.51,3.0,0.0,-0.09,-1.51,0.0
12878,2023-09-12 22:07:27.227720,1.22,1.22,359.0,-0.0,0.03,-1.22,-0.01
12879,2023-09-12 22:07:27.252685,1.46,1.46,13.0,0.0,-0.32,-1.43,0.0
12880,2023-09-12 22:07:27.277662,1.57,1.55,4.0,8.0,-0.11,-1.55,0.22
12881,2023-09-12 22:07:27.302692,1.5,1.49,19.0,2.0,-0.48,-1.42,0.05
12882,2023-09-12 22:07:27.327686,1.41,1.41,1.0,0.0,-0.04,-1.4,0.0
12883,2023-09-12 22:07:27.352677,1.8,1.8,17.0,0.0,-0.53,-1.72,0.0
12884,2023-09-12 22:07:27.377682,1.65,1.65,4.0,0.0,-0.1,-1.65,0.0
12885,2023-09-12 22:07:27.402672,1.43,1.43,1.0,0.0,-0.04,-1.43,0.0
12886,2023-09-12 22:07:27.427677,1.65,1.65,12.0,1.0,-0.34,-1.61,0.04
12887,2023-09-12 22:07:27.452665,1.91,1.91,5.0,0.0,-0.16,-1.9,0.0
12888,2023-09-12 22:07:27.477716,1.59,1.59,2.0,0.0,-0.06,-1.59,0.0
12889,2023-09-12 22:07:27.502725,1.62,1.61,9.0,6.0,-0.25,-1.59,0.18
12890,2023-09-12 22:07:27.527696,1.78,1.78,4.0,0.0,-0.11,-1.78,0.0
12891,2023-09-12 22:07:27.552676,1.86,1.86,3.0,0.0,-0.1,-1.86,0.0
12892,2023-09-12 22:07:27.577694,1.65,1.65,4.0,0.0,-0.1,-1.64,0.0
12893,2023-09-12 22:07:27.602686,1.61,1.61,12.0,1.0,-0.33,-1.58,0.03
12894,2023-09-12 22:07:27.627671,1.67,1.67,8.0,-1.0,-0.25,-1.66,-0.01
12895,2023-09-12 22:07:27.652672,2.08,2.08,8.0,0.0,-0.3,-2.05,0.0
12896,2023-09-12 22:07:27.677683,1.57,1.57,2.0,2.0,-0.05,-1.57,0.05
12897,2023-09-12 22:07:27.702672,1.58,1.58,2.0,0.0,-0.07,-1.58,0.0
12898,2023-09-12 22:07:27.727753,1.67,1.67,358.0,0.0,0.05,-1.67,0.0
12899,2023-09-12 22:07:27.752770,1.64,1.64,360.0,0.0,0.01,-1.64,0.0
12900,2023-09-12 22:07:27.777745,1.45,1.45,360.0,0.0,0.0,-1.45,0.0
12901,2023-09-12 22:07:27.802690,1.69,1.69,0.0,5.0,-0.01,-1.69,0.14
12902,2023-09-12 22:07:27.827735,1.3,1.3,360.0,0.0,0.0,-1.3,0.0
12903,2023-09-12 22:07:27.852704,1.36,1.36,1.0,0.0,-0.03,-1.36,0.0
12904,2023-09-12 22:07:27.877719,1.65,1.65,13.0,1.0,-0.38,-1.6,0.02
12905,2023-09-12 22:07:27.902710,1.79,1.79,6.0,0.0,-0.19,-1.78,0.0
12906,2023-09-12 22:07:27.927656,1.68,1.68,14.0,1.0,-0.41,-1.63,0.03
12907,2023-09-12 22:07:27.952696,1.78,1.78,5.0,0.0,-0.16,-1.77,0.0
12908,2023-09-12 22:07:27.977730,1.83,1.83,5.0,0.0,-0.16,-1.82,0.0
12909,2023-09-12 22:07:28.002721,1.35,1.33,360.0,10.0,0.01,-1.33,0.24
12910,2023-09-12 22:07:28.027667,1.65,1.65,2.0,0.0,-0.07,-1.65,0.0
12911,2023-09-12 22:07:28.052706,1.57,1.57,1.0,0.0,-0.03,-1.57,0.0
12912,2023-09-12 22:07:28.077673,1.59,1.59,1.0,0.0,-0.03,-1.59,0.0
12913,2023-09-12 22:07:28.102675,1.71,1.71,3.0,0.0,-0.08,-1.71,0.0
12914,2023-09-12 22:07:28.127666,1.78,1.78,3.0,0.0,-0.1,-1.78,0.0
12915,2023-09-12 22:07:28.152690,1.58,1.58,1.0,0.0,-0.03,-1.58,0.0
12916,2023-09-12 22:07:28.177655,1.73,1.73,2.0,0.0,-0.07,-1.73,0.0
12917,2023-09-12 22:07:28.202696,1.7,1.7,4.0,0.0,-0.13,-1.69,0.0
12918,2023-09-12 22:07:28.227663,1.63,1.63,3.0,0.0,-0.09,-1.63,0.0
12919,2023-09-12 22:07:28.252656,1.64,1.64,5.0,0.0,-0.13,-1.64,0.0
12920,2023-09-12 22:07:28.277648,1.51,1.51,2.0,0.0,-0.05,-1.51,0.0
12921,2023-09-12 22:07:28.302650,1.81,1.8,1.0,5.0,-0.02,-1.8,0.16
12922,2023-09-12 22:07:28.327672,1.5,1.5,12.0,0.0,-0.32,-1.46,0.01
12923,2023-09-12 22:07:28.352656,1.72,1.72,13.0,-2.0,-0.39,-1.67,-0.05
12924,2023-09-12 22:07:28.377658,1.56,1.56,2.0,0.0,-0.07,-1.56,0.0
12925,2023-09-12 22:07:28.402659,1.59,1.59,5.0,0.0,-0.13,-1.58,0.0
12926,2023-09-12 22:07:28.427654,1.56,1.56,4.0,0.0,-0.1,-1.56,0.0
12927,2023-09-12 22:07:28.452645,1.52,1.52,2.0,0.0,-0.06,-1.52,0.0
12928,2023-09-12 22:07:28.477648,1.34,1.34,2.0,0.0,-0.06,-1.34,0.0
12929,2023-09-12 22:07:28.502668,1.29,1.29,4.0,1.0,-0.08,-1.29,0.03
12930,2023-09-12 22:07:28.527663,1.3,1.3,4.0,0.0,-0.1,-1.3,0.0
12931,2023-09-12 22:07:28.552644,1.4,1.4,14.0,0.0,-0.33,-1.36,0.01
12932,2023-09-12 22:07:28.577657,1.28,1.28,3.0,0.0,-0.06,-1.27,0.0
12933,2023-09-12 22:07:28.602651,1.44,1.44,13.0,1.0,-0.33,-1.4,0.03
12934,2023-09-12 22:07:28.627654,1.63,1.63,4.0,0.0,-0.1,-1.63,0.0
12935,2023-09-12 22:07:28.652654,1.32,1.32,1.0,0.0,-0.03,-1.32,0.0
12936,2023-09-12 22:07:28.677650,1.19,1.19,1.0,0.0,-0.03,-1.19,0.0
12937,2023-09-12 22:07:28.702652,1.42,1.42,5.0,0.0,-0.12,-1.42,0.0
12938,2023-09-12 22:07:28.727662,1.1,1.1,3.0,0.0,-0.07,-1.09,0.0
12939,2023-09-12 22:07:28.752657,1.18,1.18,10.0,0.0,-0.2,-1.16,0.0
12940,2023-09-12 22:07:28.777642,1.14,1.14,2.0,0.0,-0.05,-1.13,0.0
12941,2023-09-12 22:07:28.802638,1.34,1.33,2.0,7.0,-0.05,-1.33,0.17
12942,2023-09-12 22:07:28.827639,0.61,0.61,4.0,0.0,-0.04,-0.61,0.0
12943,2023-09-12 22:07:28.852649,0.85,0.85,1.0,0.0,-0.02,-0.85,0.0
12944,2023-09-12 22:07:28.877669,1.07,1.07,11.0,0.0,-0.2,-1.05,0.0
12945,2023-09-12 22:07:28.902642,1.14,1.14,4.0,0.0,-0.07,-1.14,0.0
12946,2023-09-12 22:07:28.927637,0.92,0.92,4.0,0.0,-0.06,-0.92,0.0
12947,2023-09-12 22:07:28.952666,1.3,1.3,23.0,0.0,-0.51,-1.2,0.0
12948,2023-09-12 22:07:28.977654,0.98,0.98,12.0,-1.0,-0.21,-0.96,-0.02
12949,2023-09-12 22:07:29.002638,0.84,0.84,9.0,7.0,-0.13,-0.83,0.11
12950,2023-09-12 22:07:29.027666,1.08,1.08,31.0,0.0,-0.56,-0.93,0.0
12951,2023-09-12 22:07:29.052641,1.31,1.31,20.0,0.0,-0.44,-1.24,0.01
12952,2023-09-12 22:07:29.077646,0.7,0.7,18.0,0.0,-0.22,-0.67,0.0
12953,2023-09-12 22:07:29.102653,1.24,1.24,23.0,0.0,-0.48,-1.14,0.0
12954,2023-09-12 22:07:29.127746,0.78,0.78,26.0,0.0,-0.34,-0.7,0.0
12955,2023-09-12 22:07:29.152699,0.95,0.95,46.0,1.0,-0.68,-0.67,0.02
12956,2023-09-12 22:07:29.177653,1.32,1.31,27.0,5.0,-0.6,-1.16,0.1
12957,2023-09-12 22:07:29.202660,1.25,1.25,20.0,0.0,-0.43,-1.18,0.0
12958,2023-09-12 22:07:29.227666,0.85,0.85,6.0,0.0,-0.08,-0.85,0.0
12959,2023-09-12 22:07:29.252680,1.02,1.02,27.0,0.0,-0.47,-0.91,0.0
12960,2023-09-12 22:07:29.277657,1.21,1.21,18.0,7.0,-0.38,-1.15,0.14
12961,2023-09-12 22:07:29.302678,1.38,1.38,30.0,0.0,-0.68,-1.2,0.0
12962,2023-09-12 22:07:29.327695,1.25,1.24,25.0,-7.0,-0.53,-1.13,-0.15
12963,2023-09-12 22:07:29.352674,0.85,0.85,35.0,0.0,-0.48,-0.7,0.0
12964,2023-09-12 22:07:29.377654,1.89,1.88,27.0,4.0,-0.85,-1.68,0.13
12965,2023-09-12 22:07:29.402698,1.7,1.7,34.0,0.0,-0.95,-1.42,0.0
12966,2023-09-12 22:07:29.427687,1.45,1.45,30.0,-2.0,-0.72,-1.26,-0.05
12967,2023-09-12 22:07:29.452683,1.53,1.53,35.0,0.0,-0.87,-1.26,0.0
12968,2023-09-12 22:07:29.477686,1.44,1.44,34.0,-1.0,-0.8,-1.2,-0.03
12969,2023-09-12 22:07:29.502656,1.35,1.34,45.0,-6.0,-0.95,-0.94,-0.15
12970,2023-09-12 22:07:29.527653,1.6,1.6,24.0,-0.0,-0.66,-1.46,-0.0
12971,2023-09-12 22:07:29.552657,1.48,1.48,25.0,-2.0,-0.64,-1.34,-0.04
12972,2023-09-12 22:07:29.577635,1.7,1.69,24.0,-6.0,-0.69,-1.54,-0.18
12973,2023-09-12 22:07:29.602629,1.31,1.31,22.0,-3.0,-0.5,-1.21,-0.07
12974,2023-09-12 22:07:29.627639,1.25,1.25,24.0,-2.0,-0.5,-1.14,-0.04
12975,2023-09-12 22:07:29.652631,1.21,1.21,21.0,-2.0,-0.43,-1.13,-0.04
12976,2023-09-12 22:07:29.677607,1.12,1.12,13.0,-3.0,-0.25,-1.09,-0.06
12977,2023-09-12 22:07:29.702636,1.48,1.48,23.0,-3.0,-0.58,-1.36,-0.09
