index,date_time,wind_speed,wind_speed_2D,H_direction,V_direction,U_axis,V_axis,W_axis
913,2023-09-12 22:38:02.384586,1.24,1.24,32.0,4.0,-0.66,-1.05,0.08
914,2023-09-12 22:38:02.409623,0.99,0.99,39.0,0.0,-0.62,-0.76,0.01
915,2023-09-12 22:38:02.434600,0.89,0.88,55.0,5.0,-0.73,-0.5,0.07
916,2023-09-12 22:38:02.459596,0.92,0.92,42.0,5.0,-0.62,-0.68,0.07
917,2023-09-12 22:38:02.484617,0.81,0.8,41.0,7.0,-0.53,-0.6,0.1
918,2023-09-12 22:38:02.509553,1.16,1.16,35.0,3.0,-0.66,-0.96,0.06
919,2023-09-12 22:38:02.535937,0.79,0.77,41.0,12.0,-0.51,-0.58,0.17
920,2023-09-12 22:38:02.559584,0.68,0.68,32.0,0.0,-0.36,-0.57,0.0
921,2023-09-12 22:38:02.584650,0.69,0.69,36.0,0.0,-0.41,-0.56,0.0
922,2023-09-12 22:38:02.609587,0.9,0.9,24.0,-1.0,-0.37,-0.83,-0.01
923,2023-09-12 22:38:02.634590,0.23,0.23,360.0,0.0,0.0,-0.23,0.0
924,2023-09-12 22:38:02.659615,0.71,0.71,339.0,-2.0,0.25,-0.66,-0.02
925,2023-09-12 22:38:02.684599,0.3,0.28,335.0,-21.0,0.12,-0.26,-0.11
926,2023-09-12 22:38:02.709557,0.48,0.48,16.0,0.0,-0.13,-0.46,0.0
927,2023-09-12 22:38:02.734603,0.65,0.64,24.0,-2.0,-0.26,-0.59,-0.02
928,2023-09-12 22:38:02.759595,0.52,0.52,27.0,-5.0,-0.24,-0.46,-0.04
929,2023-09-12 22:38:02.784579,0.65,0.65,20.0,0.0,-0.23,-0.61,0.0
930,2023-09-12 22:38:02.809573,0.58,0.58,3.0,0.0,-0.03,-0.58,0.0
931,2023-09-12 22:38:02.834570,0.36,0.36,348.0,2.0,0.08,-0.35,0.02
932,2023-09-12 22:38:02.859561,0.77,0.77,24.0,0.0,-0.31,-0.7,0.0
933,2023-09-12 22:38:02.884605,0.51,0.51,356.0,0.0,0.03,-0.51,0.0
934,2023-09-12 22:38:02.909629,0.65,0.65,341.0,-4.0,0.21,-0.61,-0.05
935,2023-09-12 22:38:02.934629,0.42,0.42,335.0,0.0,0.18,-0.38,0.0
936,2023-09-12 22:38:02.959576,0.44,0.44,350.0,-2.0,0.08,-0.43,-0.01
937,2023-09-12 22:38:02.984591,0.72,0.72,359.0,0.0,0.01,-0.72,0.0
938,2023-09-12 22:38:03.009583,1.06,1.06,4.0,6.0,-0.07,-1.05,0.1
939,2023-09-12 22:38:03.034551,0.97,0.97,1.0,0.0,-0.01,-0.97,0.0
940,2023-09-12 22:38:03.059596,0.84,0.84,357.0,3.0,0.04,-0.84,0.05
941,2023-09-12 22:38:03.084593,0.81,0.81,359.0,3.0,0.02,-0.81,0.05
942,2023-09-12 22:38:03.109598,0.82,0.82,358.0,2.0,0.02,-0.82,0.02
943,2023-09-12 22:38:03.134608,0.84,0.84,360.0,0.0,0.0,-0.84,0.0
944,2023-09-12 22:38:03.159588,0.68,0.68,359.0,0.0,0.01,-0.68,0.0
945,2023-09-12 22:38:03.184589,0.89,0.89,355.0,0.0,0.08,-0.88,0.0
946,2023-09-12 22:38:03.209575,0.9,0.89,349.0,3.0,0.17,-0.88,0.05
947,2023-09-12 22:38:03.234633,0.96,0.96,342.0,1.0,0.29,-0.91,0.02
948,2023-09-12 22:38:03.259642,0.85,0.85,347.0,1.0,0.19,-0.82,0.02
949,2023-09-12 22:38:03.284560,0.84,0.84,359.0,6.0,0.01,-0.84,0.08
950,2023-09-12 22:38:03.309610,0.89,0.89,358.0,0.0,0.03,-0.89,0.0
951,2023-09-12 22:38:03.334560,0.79,0.79,2.0,0.0,-0.03,-0.79,0.0
952,2023-09-12 22:38:03.359586,0.72,0.72,5.0,0.0,-0.06,-0.72,0.0
953,2023-09-12 22:38:03.384595,0.48,0.48,359.0,0.0,0.01,-0.48,0.0
954,2023-09-12 22:38:03.409578,0.72,0.72,339.0,4.0,0.26,-0.67,0.05
955,2023-09-12 22:38:03.434624,0.64,0.64,352.0,0.0,0.09,-0.63,0.0
956,2023-09-12 22:38:03.459634,0.68,0.68,353.0,0.0,0.08,-0.68,0.0
957,2023-09-12 22:38:03.484633,0.47,0.47,358.0,0.0,0.01,-0.47,0.0
958,2023-09-12 22:38:03.509586,0.23,0.23,14.0,0.0,-0.06,-0.23,0.0
959,2023-09-12 22:38:03.534575,0.69,0.69,358.0,0.0,0.02,-0.69,0.0
960,2023-09-12 22:38:03.559599,0.76,0.76,354.0,0.0,0.08,-0.76,0.0
961,2023-09-12 22:38:03.584580,0.39,0.39,353.0,0.0,0.05,-0.38,0.0
962,2023-09-12 22:38:03.609646,0.37,0.37,329.0,0.0,0.19,-0.31,0.0
963,2023-09-12 22:38:03.634570,0.31,0.31,1.0,0.0,-0.01,-0.31,0.0
964,2023-09-12 22:38:03.659535,0.39,0.39,5.0,0.0,-0.03,-0.39,0.0
965,2023-09-12 22:38:03.684617,0.24,0.24,356.0,0.0,0.02,-0.24,0.0
966,2023-09-12 22:38:03.709585,0.35,0.35,358.0,0.0,0.01,-0.35,0.0
967,2023-09-12 22:38:03.734563,0.5,0.5,24.0,0.0,-0.21,-0.46,0.0
968,2023-09-12 22:38:03.759592,0.43,0.43,22.0,0.0,-0.16,-0.4,0.0
969,2023-09-12 22:38:03.784557,0.48,0.48,14.0,0.0,-0.12,-0.46,0.0
970,2023-09-12 22:38:03.809614,0.37,0.37,22.0,0.0,-0.14,-0.34,0.0
971,2023-09-12 22:38:03.834563,0.71,0.71,34.0,0.0,-0.4,-0.59,0.0
972,2023-09-12 22:38:03.859558,0.88,0.88,31.0,-2.0,-0.45,-0.75,-0.03
973,2023-09-12 22:38:03.884565,1.0,1.0,24.0,-1.0,-0.41,-0.91,-0.02
974,2023-09-12 22:38:03.909564,0.65,0.65,12.0,0.0,-0.13,-0.64,0.0
975,2023-09-12 22:38:03.934563,1.34,1.34,27.0,-2.0,-0.62,-1.19,-0.04
976,2023-09-12 22:38:03.959585,1.18,1.18,23.0,0.0,-0.45,-1.09,0.01
977,2023-09-12 22:38:03.984535,1.16,1.16,21.0,-6.0,-0.42,-1.08,-0.12
978,2023-09-12 22:38:04.009578,0.99,0.99,13.0,0.0,-0.23,-0.96,0.0
979,2023-09-12 22:38:04.034563,1.39,1.39,4.0,0.0,-0.09,-1.39,0.0
980,2023-09-12 22:38:04.059542,1.17,1.17,10.0,-0.0,-0.2,-1.15,-0.01
981,2023-09-12 22:38:04.084616,0.88,0.88,359.0,5.0,0.02,-0.88,0.07
982,2023-09-12 22:38:04.109562,0.94,0.94,1.0,0.0,-0.02,-0.94,0.0
983,2023-09-12 22:38:04.134549,0.91,0.91,3.0,3.0,-0.05,-0.9,0.05
984,2023-09-12 22:38:04.159616,0.63,0.63,357.0,-2.0,0.03,-0.63,-0.03
985,2023-09-12 22:38:04.184565,0.53,0.52,358.0,-7.0,0.02,-0.52,-0.07
986,2023-09-12 22:38:04.209587,0.89,0.89,2.0,4.0,-0.03,-0.89,0.07
987,2023-09-12 22:38:04.234581,0.76,0.75,42.0,9.0,-0.5,-0.56,0.12
988,2023-09-12 22:38:04.259556,1.31,1.31,39.0,-2.0,-0.83,-1.02,-0.05
989,2023-09-12 22:38:04.284565,1.11,1.1,41.0,-7.0,-0.72,-0.83,-0.14
990,2023-09-12 22:38:04.309550,1.44,1.44,35.0,3.0,-0.83,-1.18,0.08
991,2023-09-12 22:38:04.334570,1.31,1.31,37.0,2.0,-0.78,-1.05,0.04
992,2023-09-12 22:38:04.359569,1.14,1.13,38.0,-6.0,-0.7,-0.89,-0.12
993,2023-09-12 22:38:04.384553,1.27,1.25,35.0,-9.0,-0.72,-1.03,-0.2
994,2023-09-12 22:38:04.409548,1.29,1.29,20.0,2.0,-0.45,-1.22,0.04
995,2023-09-12 22:38:04.434566,1.06,1.04,28.0,-10.0,-0.49,-0.92,-0.18
996,2023-09-12 22:38:04.459620,0.78,0.78,26.0,-4.0,-0.34,-0.7,-0.06
997,2023-09-12 22:38:04.484553,0.58,0.58,22.0,-0.0,-0.22,-0.54,-0.0
998,2023-09-12 22:38:04.509545,0.51,0.5,357.0,-13.0,0.02,-0.5,-0.11
999,2023-09-12 22:38:04.535787,0.59,0.59,4.0,0.0,-0.04,-0.59,0.0
1000,2023-09-12 22:38:04.559562,0.61,0.61,35.0,0.0,-0.35,-0.5,0.0
1001,2023-09-12 22:38:04.584545,0.71,0.7,31.0,-1.0,-0.36,-0.6,-0.02
1002,2023-09-12 22:38:04.609640,0.67,0.67,25.0,-5.0,-0.28,-0.6,-0.05
1003,2023-09-12 22:38:04.634557,0.84,0.84,40.0,-1.0,-0.54,-0.64,-0.02
1004,2023-09-12 22:38:04.659588,0.76,0.75,44.0,-8.0,-0.52,-0.54,-0.1
1005,2023-09-12 22:38:04.684564,0.79,0.76,43.0,-17.0,-0.52,-0.55,-0.23
1006,2023-09-12 22:38:04.709539,0.92,0.91,44.0,-10.0,-0.63,-0.65,-0.16
1007,2023-09-12 22:38:04.734571,0.91,0.89,30.0,-13.0,-0.44,-0.77,-0.21
1008,2023-09-12 22:38:04.759556,0.91,0.9,38.0,-6.0,-0.56,-0.71,-0.09
1009,2023-09-12 22:38:04.784522,1.1,1.07,27.0,-12.0,-0.49,-0.96,-0.24
1010,2023-09-12 22:38:04.809567,0.93,0.92,24.0,-7.0,-0.37,-0.84,-0.12
1011,2023-09-12 22:38:04.834525,0.66,0.65,14.0,-8.0,-0.15,-0.64,-0.09
1012,2023-09-12 22:38:04.859572,0.57,0.56,2.0,-7.0,-0.02,-0.56,-0.06
1013,2023-09-12 22:38:04.884579,0.42,0.42,341.0,-8.0,0.14,-0.4,-0.06
1014,2023-09-12 22:38:04.909527,0.6,0.6,8.0,0.0,-0.08,-0.6,0.0
1015,2023-09-12 22:38:04.934535,0.58,0.58,1.0,0.0,-0.01,-0.58,0.0
1016,2023-09-12 22:38:04.959532,0.9,0.9,8.0,0.0,-0.13,-0.89,0.0
1017,2023-09-12 22:38:04.984591,0.57,0.57,350.0,0.0,0.1,-0.56,0.0
1018,2023-09-12 22:38:05.009577,0.43,0.43,351.0,-0.0,0.07,-0.42,-0.0
1019,2023-09-12 22:38:05.034555,0.48,0.48,354.0,0.0,0.05,-0.48,0.0
1020,2023-09-12 22:38:05.059544,0.38,0.38,2.0,0.0,-0.02,-0.38,0.0
1021,2023-09-12 22:38:05.084545,0.29,0.29,3.0,0.0,-0.02,-0.29,0.0
1022,2023-09-12 22:38:05.109523,0.3,0.3,3.0,0.0,-0.01,-0.3,0.0
1023,2023-09-12 22:38:05.134566,0.38,0.38,6.0,0.0,-0.04,-0.38,0.0
1024,2023-09-12 22:38:05.159576,0.36,0.36,335.0,8.0,0.15,-0.32,0.05
1025,2023-09-12 22:38:05.184549,0.43,0.42,9.0,9.0,-0.06,-0.42,0.07
1026,2023-09-12 22:38:05.209525,0.27,0.27,7.0,0.0,-0.03,-0.26,0.0
1027,2023-09-12 22:38:05.234550,0.15,0.15,3.0,0.0,-0.01,-0.15,0.0
1028,2023-09-12 22:38:05.259577,0.17,0.17,5.0,0.0,-0.01,-0.17,0.0
1029,2023-09-12 22:38:05.284569,0.07,0.07,22.0,0.0,-0.03,-0.06,0.0
1030,2023-09-12 22:38:05.309598,0.28,0.04,41.0,82.0,-0.02,-0.03,0.27
1031,2023-09-12 22:38:05.334559,0.37,0.37,32.0,0.0,-0.2,-0.32,0.0
1032,2023-09-12 22:38:05.359528,0.65,0.65,35.0,3.0,-0.38,-0.53,0.03
1033,2023-09-12 22:38:05.384582,0.63,0.63,38.0,5.0,-0.39,-0.5,0.06
1034,2023-09-12 22:38:05.409556,0.52,0.5,44.0,15.0,-0.35,-0.36,0.13
1035,2023-09-12 22:38:05.434547,0.47,0.46,54.0,6.0,-0.37,-0.28,0.05
1036,2023-09-12 22:38:05.459546,0.97,0.94,47.0,-15.0,-0.68,-0.64,-0.25
1037,2023-09-12 22:38:05.484548,0.63,0.53,64.0,33.0,-0.48,-0.23,0.34
1038,2023-09-12 22:38:05.509582,0.41,0.35,2.0,-31.0,-0.01,-0.35,-0.21
1039,2023-09-12 22:38:05.534543,0.42,0.42,11.0,-1.0,-0.08,-0.41,-0.01
1040,2023-09-12 22:38:05.559525,0.3,0.3,1.0,0.0,-0.01,-0.29,0.0
1041,2023-09-12 22:38:05.584578,0.9,0.89,13.0,8.0,-0.21,-0.87,0.12
1042,2023-09-12 22:38:05.609502,0.6,0.6,24.0,0.0,-0.24,-0.55,0.0
1043,2023-09-12 22:38:05.634531,0.67,0.67,23.0,-1.0,-0.27,-0.62,-0.02
1044,2023-09-12 22:38:05.659555,0.65,0.65,34.0,0.0,-0.37,-0.54,0.0
1045,2023-09-12 22:38:05.684530,0.82,0.82,29.0,-1.0,-0.4,-0.72,-0.01
1046,2023-09-12 22:38:05.709528,0.78,0.78,13.0,0.0,-0.17,-0.76,0.0
1047,2023-09-12 22:38:05.734514,0.93,0.93,5.0,0.0,-0.08,-0.93,0.0
1048,2023-09-12 22:38:05.759577,0.78,0.76,357.0,-12.0,0.04,-0.76,-0.15
1049,2023-09-12 22:38:05.784535,0.9,0.9,20.0,1.0,-0.3,-0.85,0.02
1050,2023-09-12 22:38:05.809524,0.93,0.93,18.0,2.0,-0.29,-0.88,0.03
1051,2023-09-12 22:38:05.834559,0.83,0.83,352.0,1.0,0.11,-0.83,0.02
1052,2023-09-12 22:38:05.859537,0.46,0.45,321.0,-12.0,0.28,-0.35,-0.09
1053,2023-09-12 22:38:05.884600,0.51,0.51,351.0,0.0,0.08,-0.5,0.0
1054,2023-09-12 22:38:05.909523,0.7,0.7,14.0,0.0,-0.17,-0.68,0.0
1055,2023-09-12 22:38:05.934502,0.84,0.84,8.0,0.0,-0.11,-0.83,0.0
1056,2023-09-12 22:38:05.959529,1.1,1.1,23.0,0.0,-0.42,-1.01,0.0
1057,2023-09-12 22:38:05.984567,1.36,1.36,20.0,-4.0,-0.46,-1.28,-0.1
1058,2023-09-12 22:38:06.009608,0.81,0.8,360.0,7.0,0.0,-0.8,0.1
1059,2023-09-12 22:38:06.034525,0.72,0.72,2.0,3.0,-0.03,-0.72,0.03
1060,2023-09-12 22:38:06.059532,0.7,0.7,358.0,0.0,0.02,-0.7,0.0
1061,2023-09-12 22:38:06.084546,0.67,0.67,1.0,0.0,-0.01,-0.67,0.0
1062,2023-09-12 22:38:06.109525,0.55,0.54,20.0,-2.0,-0.19,-0.51,-0.02
1063,2023-09-12 22:38:06.134515,0.42,0.42,1.0,0.0,-0.01,-0.42,0.0
1064,2023-09-12 22:38:06.159557,0.59,0.59,1.0,0.0,-0.01,-0.59,0.0
1065,2023-09-12 22:38:06.184515,0.9,0.9,19.0,0.0,-0.29,-0.85,0.0
1066,2023-09-12 22:38:06.209565,0.87,0.87,26.0,0.0,-0.38,-0.78,0.0
1067,2023-09-12 22:38:06.234530,0.72,0.72,5.0,0.0,-0.06,-0.71,0.0
1068,2023-09-12 22:38:06.259501,0.54,0.54,4.0,0.0,-0.04,-0.54,0.0
1069,2023-09-12 22:38:06.284597,0.56,0.56,357.0,0.0,0.03,-0.56,0.0
1070,2023-09-12 22:38:06.309502,0.66,0.66,0.0,0.0,-0.0,-0.66,0.0
1071,2023-09-12 22:38:06.334528,0.91,0.89,359.0,11.0,0.01,-0.89,0.17
1072,2023-09-12 22:38:06.359547,0.78,0.78,359.0,0.0,0.01,-0.78,0.0
1073,2023-09-12 22:38:06.384506,0.59,0.59,1.0,0.0,-0.01,-0.59,0.0
1074,2023-09-12 22:38:06.409534,0.56,0.56,1.0,0.0,-0.01,-0.56,0.0
1075,2023-09-12 22:38:06.434562,0.29,0.29,360.0,0.0,0.0,-0.29,0.0
1076,2023-09-12 22:38:06.459517,0.39,0.39,1.0,0.0,-0.01,-0.39,0.0
1077,2023-09-12 22:38:06.484503,0.43,0.43,1.0,0.0,-0.01,-0.43,0.0
1078,2023-09-12 22:38:06.509521,0.57,0.57,22.0,0.0,-0.21,-0.53,0.0
1079,2023-09-12 22:38:06.534602,0.9,0.9,32.0,0.0,-0.47,-0.77,0.0
1080,2023-09-12 22:38:06.559557,1.02,1.01,24.0,-6.0,-0.41,-0.93,-0.1
1081,2023-09-12 22:38:06.584503,0.6,0.6,5.0,0.0,-0.05,-0.6,0.0
1082,2023-09-12 22:38:06.609519,0.78,0.77,25.0,-8.0,-0.33,-0.7,-0.1
1083,2023-09-12 22:38:06.634537,0.76,0.76,37.0,0.0,-0.46,-0.61,0.0
1084,2023-09-12 22:38:06.659522,0.75,0.75,31.0,-3.0,-0.39,-0.64,-0.04
1085,2023-09-12 22:38:06.684530,0.99,0.99,25.0,-5.0,-0.42,-0.89,-0.09
1086,2023-09-12 22:38:06.709524,0.97,0.97,21.0,0.0,-0.34,-0.9,0.0
1087,2023-09-12 22:38:06.734562,1.17,1.17,23.0,-1.0,-0.46,-1.08,-0.03
1088,2023-09-12 22:38:06.759576,1.43,1.43,22.0,-3.0,-0.54,-1.32,-0.07
1089,2023-09-12 22:38:06.784539,1.17,1.17,6.0,0.0,-0.12,-1.16,0.0
1090,2023-09-12 22:38:06.809547,1.22,1.22,13.0,-0.0,-0.27,-1.19,-0.0
1091,2023-09-12 22:38:06.834498,0.97,0.97,13.0,0.0,-0.22,-0.94,0.0
1092,2023-09-12 22:38:06.859523,0.8,0.8,2.0,-1.0,-0.03,-0.8,-0.01
1093,2023-09-12 22:38:06.884554,1.48,1.47,24.0,-3.0,-0.6,-1.34,-0.08
1094,2023-09-12 22:38:06.909492,1.13,1.13,21.0,1.0,-0.41,-1.06,0.03
1095,2023-09-12 22:38:06.934535,0.99,0.99,9.0,0.0,-0.16,-0.98,0.0
1096,2023-09-12 22:38:06.959513,1.25,1.25,23.0,-1.0,-0.48,-1.15,-0.03
1097,2023-09-12 22:38:06.984520,0.43,0.43,5.0,0.0,-0.04,-0.43,0.0
1098,2023-09-12 22:38:07.009535,1.04,1.04,23.0,0.0,-0.4,-0.96,0.0
1099,2023-09-12 22:38:07.034497,1.02,1.02,11.0,0.0,-0.2,-1.0,0.0
1100,2023-09-12 22:38:07.059513,0.92,0.91,2.0,5.0,-0.03,-0.91,0.07
1101,2023-09-12 22:38:07.084499,0.81,0.81,0.0,0.0,-0.01,-0.81,0.0
1102,2023-09-12 22:38:07.109531,0.65,0.65,341.0,-3.0,0.21,-0.62,-0.04
1103,2023-09-12 22:38:07.134567,1.14,1.13,17.0,8.0,-0.32,-1.09,0.16
1104,2023-09-12 22:38:07.159494,1.08,1.08,6.0,0.0,-0.11,-1.08,0.0
1105,2023-09-12 22:38:07.184507,1.1,1.1,21.0,0.0,-0.4,-1.02,0.0
1106,2023-09-12 22:38:07.209523,0.92,0.92,23.0,0.0,-0.37,-0.85,0.01
1107,2023-09-12 22:38:07.234512,0.81,0.81,35.0,0.0,-0.46,-0.66,0.0
1108,2023-09-12 22:38:07.259534,0.91,0.91,33.0,0.0,-0.49,-0.77,0.0
1109,2023-09-12 22:38:07.284510,0.58,0.58,27.0,0.0,-0.27,-0.52,0.0
1110,2023-09-12 22:38:07.309500,0.9,0.9,23.0,0.0,-0.35,-0.83,0.0
1111,2023-09-12 22:38:07.334531,1.06,1.05,20.0,8.0,-0.36,-0.99,0.14
1112,2023-09-12 22:38:07.359503,0.74,0.74,2.0,0.0,-0.03,-0.74,0.0
1113,2023-09-12 22:38:07.384501,0.72,0.72,16.0,0.0,-0.2,-0.69,0.0
1114,2023-09-12 22:38:07.409520,0.94,0.94,21.0,2.0,-0.33,-0.88,0.03
1115,2023-09-12 22:38:07.434505,1.06,1.06,22.0,0.0,-0.39,-0.98,0.0
1116,2023-09-12 22:38:07.459535,1.13,1.13,19.0,1.0,-0.37,-1.07,0.01
1117,2023-09-12 22:38:07.484487,1.01,1.01,6.0,0.0,-0.1,-1.0,0.0
1118,2023-09-12 22:38:07.509488,1.18,1.18,7.0,0.0,-0.13,-1.17,0.0
1119,2023-09-12 22:38:07.535761,1.37,1.37,7.0,0.0,-0.16,-1.36,0.0
1120,2023-09-12 22:38:07.559482,1.17,1.17,3.0,-1.0,-0.06,-1.17,-0.02
1121,2023-09-12 22:38:07.584550,1.07,1.07,357.0,3.0,0.06,-1.07,0.05
1122,2023-09-12 22:38:07.609497,1.5,1.48,14.0,8.0,-0.36,-1.44,0.2
1123,2023-09-12 22:38:07.634490,1.25,1.25,20.0,1.0,-0.42,-1.17,0.02
1124,2023-09-12 22:38:07.659504,1.37,1.36,6.0,7.0,-0.14,-1.35,0.17
1125,2023-09-12 22:38:07.684486,1.14,1.14,6.0,0.0,-0.12,-1.14,0.0
1126,2023-09-12 22:38:07.709553,0.97,0.97,3.0,0.0,-0.04,-0.97,0.0
1127,2023-09-12 22:38:07.734482,1.3,1.3,16.0,0.0,-0.35,-1.26,0.0
1128,2023-09-12 22:38:07.759495,0.86,0.86,14.0,0.0,-0.21,-0.83,0.0
1129,2023-09-12 22:38:07.784473,1.42,1.42,23.0,0.0,-0.55,-1.31,0.0
1130,2023-09-12 22:38:07.809497,0.49,0.49,6.0,0.0,-0.05,-0.49,0.0
1131,2023-09-12 22:38:07.834552,0.59,0.59,1.0,0.0,-0.01,-0.59,0.0
1132,2023-09-12 22:38:07.859519,0.62,0.62,6.0,0.0,-0.06,-0.62,0.0
1133,2023-09-12 22:38:07.884507,0.67,0.67,360.0,0.0,0.0,-0.67,0.0
1134,2023-09-12 22:38:07.909502,0.42,0.42,1.0,0.0,-0.01,-0.42,0.0
1135,2023-09-12 22:38:07.934534,0.61,0.61,354.0,0.0,0.06,-0.6,0.0
1136,2023-09-12 22:38:07.959581,0.54,0.54,350.0,0.0,0.09,-0.53,0.0
1137,2023-09-12 22:38:07.984550,0.77,0.77,347.0,0.0,0.18,-0.75,0.0
1138,2023-09-12 22:38:08.009478,0.43,0.43,8.0,0.0,-0.06,-0.42,0.0
1139,2023-09-12 22:38:08.034517,0.74,0.74,26.0,0.0,-0.33,-0.66,0.0
1140,2023-09-12 22:38:08.059513,0.33,0.33,37.0,0.0,-0.2,-0.26,0.0
1141,2023-09-12 22:38:08.084496,0.77,0.77,37.0,0.0,-0.47,-0.61,0.0
1142,2023-09-12 22:38:08.109555,0.76,0.76,51.0,3.0,-0.59,-0.47,0.04
1143,2023-09-12 22:38:08.134483,1.27,1.26,24.0,-4.0,-0.52,-1.15,-0.08
1144,2023-09-12 22:38:08.159542,1.53,1.53,36.0,-2.0,-0.9,-1.24,-0.05
1145,2023-09-12 22:38:08.184532,1.38,1.37,20.0,-4.0,-0.46,-1.29,-0.11
1146,2023-09-12 22:38:08.209510,1.58,1.57,360.0,4.0,0.0,-1.57,0.1
1147,2023-09-12 22:38:08.234541,1.04,1.04,2.0,0.0,-0.03,-1.04,0.0
1148,2023-09-12 22:38:08.259499,1.32,1.31,3.0,8.0,-0.07,-1.31,0.18
1149,2023-09-12 22:38:08.284475,0.98,0.98,2.0,0.0,-0.04,-0.98,0.0
1150,2023-09-12 22:38:08.309497,1.18,1.16,3.0,8.0,-0.06,-1.16,0.17
1151,2023-09-12 22:38:08.334478,1.1,1.1,19.0,2.0,-0.37,-1.03,0.04
1152,2023-09-12 22:38:08.359490,1.01,1.01,15.0,0.0,-0.26,-0.97,0.0
1153,2023-09-12 22:38:08.384504,1.1,1.1,15.0,0.0,-0.29,-1.06,0.0
1154,2023-09-12 22:38:08.409481,1.15,1.15,19.0,0.0,-0.38,-1.08,0.0
1155,2023-09-12 22:38:08.434484,1.28,1.28,22.0,-3.0,-0.48,-1.18,-0.07
1156,2023-09-12 22:38:08.459482,1.12,1.12,6.0,0.0,-0.11,-1.11,0.0
1157,2023-09-12 22:38:08.485856,0.9,0.9,4.0,0.0,-0.06,-0.9,0.0
1158,2023-09-12 22:38:08.509526,1.29,1.28,25.0,-8.0,-0.53,-1.16,-0.18
1159,2023-09-12 22:38:08.534482,1.02,1.02,12.0,6.0,-0.21,-0.99,0.11
1160,2023-09-12 22:38:08.559522,1.41,1.41,33.0,0.0,-0.76,-1.18,0.0
1161,2023-09-12 22:38:08.584494,1.89,1.87,24.0,-8.0,-0.77,-1.71,-0.25
1162,2023-09-12 22:38:08.609541,1.37,1.37,12.0,0.0,-0.28,-1.35,0.0
1163,2023-09-12 22:38:08.634492,1.19,1.19,3.0,3.0,-0.06,-1.19,0.06
1164,2023-09-12 22:38:08.659467,1.85,1.85,19.0,2.0,-0.61,-1.74,0.06
1165,2023-09-12 22:38:08.684492,1.78,1.78,2.0,0.0,-0.08,-1.78,0.0
1166,2023-09-12 22:38:08.709492,1.58,1.58,13.0,2.0,-0.36,-1.54,0.04
1167,2023-09-12 22:38:08.734468,2.22,2.2,6.0,6.0,-0.23,-2.19,0.22
1168,2023-09-12 22:38:08.759493,2.07,2.07,3.0,0.0,-0.12,-2.07,0.0
1169,2023-09-12 22:38:08.784483,1.56,1.56,14.0,-0.0,-0.38,-1.52,-0.01
1170,2023-09-12 22:38:08.809565,1.16,1.16,358.0,2.0,0.04,-1.16,0.04
1171,2023-09-12 22:38:08.834483,1.53,1.53,10.0,-1.0,-0.27,-1.51,-0.01
1172,2023-09-12 22:38:08.859505,1.13,1.13,360.0,-3.0,0.01,-1.13,-0.06
1173,2023-09-12 22:38:08.884482,1.6,1.59,18.0,6.0,-0.48,-1.52,0.17
1174,2023-09-12 22:38:08.909472,1.48,1.48,17.0,0.0,-0.44,-1.42,0.0
1175,2023-09-12 22:38:08.934561,1.57,1.57,28.0,-3.0,-0.75,-1.38,-0.09
1176,2023-09-12 22:38:08.959549,1.55,1.54,24.0,5.0,-0.63,-1.41,0.13
1177,2023-09-12 22:38:08.984466,1.14,1.14,19.0,0.0,-0.37,-1.08,0.0
1178,2023-09-12 22:38:09.009526,1.79,1.78,27.0,-7.0,-0.8,-1.59,-0.21
1179,2023-09-12 22:38:09.034486,1.56,1.56,22.0,0.0,-0.58,-1.44,0.01
1180,2023-09-12 22:38:09.059514,1.49,1.49,23.0,0.0,-0.58,-1.38,0.01
1181,2023-09-12 22:38:09.084467,0.79,0.79,2.0,0.0,-0.02,-0.79,0.0
1182,2023-09-12 22:38:09.109500,0.47,0.47,6.0,0.0,-0.04,-0.46,0.0
1183,2023-09-12 22:38:09.134483,0.86,0.86,19.0,0.0,-0.28,-0.81,0.0
1184,2023-09-12 22:38:09.159505,1.69,1.69,29.0,0.0,-0.83,-1.47,0.0
1185,2023-09-12 22:38:09.184466,1.59,1.59,20.0,0.0,-0.54,-1.5,0.0
1186,2023-09-12 22:38:09.209480,1.55,1.54,2.0,6.0,-0.06,-1.54,0.15
1187,2023-09-12 22:38:09.234488,1.61,1.61,22.0,-2.0,-0.61,-1.49,-0.06
1188,2023-09-12 22:38:09.259517,2.15,2.15,21.0,-4.0,-0.77,-2.0,-0.17
1189,2023-09-12 22:38:09.284506,1.9,1.9,12.0,0.0,-0.4,-1.86,0.0
1190,2023-09-12 22:38:09.309458,1.8,1.8,3.0,0.0,-0.09,-1.8,0.0
1191,2023-09-12 22:38:09.334468,1.63,1.63,8.0,0.0,-0.23,-1.62,0.0
1192,2023-09-12 22:38:09.359486,1.36,1.35,23.0,-3.0,-0.53,-1.24,-0.07
1193,2023-09-12 22:38:09.384487,1.85,1.84,24.0,-6.0,-0.76,-1.68,-0.21
1194,2023-09-12 22:38:09.409543,2.03,2.03,33.0,-2.0,-1.1,-1.71,-0.09
1195,2023-09-12 22:38:09.434488,1.63,1.63,26.0,-3.0,-0.71,-1.47,-0.09
1196,2023-09-12 22:38:09.459487,1.36,1.36,13.0,-1.0,-0.3,-1.33,-0.03
