datetime,z_ref,z,z_hat,v_hat,alpha_1,alpha_0,tau
2024-04-09 18:49:53.347335,1.36,1.315,1.359883554532232,0.049669011021511174,4.075047936274439,-1.6650447809345996,0.3942857142857143
2024-04-09 18:49:53.371816,1.36,1.315,1.359911408634265,0.05323638890227264,4.075072491561471,-1.6650326606356092,0.3942857142857143
2024-04-09 18:49:53.397287,1.36,1.315,1.3599351192657627,0.055848621628526586,4.075090542140446,-1.665023813738897,0.3942857142857143
2024-04-09 18:49:53.426040,1.36,1.315,1.3599526857982671,0.05775319515466032,4.075103740708332,-1.6650173780130753,0.3942857142857143
2024-04-09 18:49:53.450363,1.355,1.315,1.3552737095000549,0.04669702681658376,4.075027242644161,-1.6650545403654238,0.39571428571428574
2024-04-09 18:49:53.474269,1.36,1.315,1.359608935982595,0.06247547147936228,4.075136686371505,-1.6650015165815377,0.3942857142857143
2024-04-09 18:49:53.498148,1.36,1.315,1.359973435966993,0.06354633299041003,4.075144127572818,-1.6649979184737163,0.3942857142857143
2024-04-09 18:49:53.523588,1.36,1.315,1.36000250576371,0.06344411216098096,4.075143425201266,-1.6649982576187692,0.3942857142857143
2024-04-09 18:49:53.547115,1.355,1.315,1.3553118662758203,0.05085083914492905,4.07505597120625,-1.665040442589798,0.39571428571428574
2024-04-09 18:49:53.570349,1.36,1.315,1.3596368970745094,0.06550287108774498,4.075157820382338,-1.664991349481598,0.3942857142857143
2024-04-09 18:49:53.594543,1.355,1.315,1.3553020230016692,0.05330832448343728,4.075073090833693,-1.6650321695913983,0.39571428571428574
2024-04-09 18:49:53.618018,1.355,1.315,1.3549596401866746,0.0549305498100018,4.0750844141890825,-1.6650267163182382,0.39571428571428574
2024-04-09 18:49:53.641285,1.36,1.315,1.3596403382065712,0.06944616065360712,4.075185322099718,-1.6649781317130452,0.3942857142857143
2024-04-09 18:49:53.665556,1.355,1.315,1.3553265464603592,0.05626389403109303,4.075093708122023,-1.6650222340804655,0.39571428571428574
2024-04-09 18:49:53.689768,1.37,1.315,1.3690547765338514,0.0944233880986785,4.075358877413838,-1.6648945972972204,0.39071428571428574
2024-04-09 18:49:53.713761,1.355,1.315,1.3560608409142294,0.05160817657524678,4.075061299375983,-1.6650378242412627,0.39571428571428574
2024-04-09 18:49:53.737297,1.36,1.315,1.3596877327199375,0.06420807863793634,4.075148884759888,-1.6649956700858126,0.3942857142857143
2024-04-09 18:49:53.761854,1.36,1.315,1.359988974897521,0.06465260890168197,4.07515197674223,-1.6649941819566425,0.3942857142857143
2024-04-09 18:49:53.787369,1.37,1.315,1.369393885829702,0.08912513166174617,4.075321939650228,-1.66491238071276,0.39071428571428574
2024-04-09 18:49:53.815602,1.37,1.315,1.3701244815088405,0.08411375662810139,4.075287037908213,-1.6649291788172031,0.39071428571428574
2024-04-09 18:49:53.842184,1.375,1.315,1.3748304198758816,0.09097250023707916,4.075334577749734,-1.664906297439317,0.3892857142857143
2024-04-09 18:49:53.868299,1.375,1.315,1.375162778828275,0.08441593648064294,4.0752889509759305,-1.6649282587512892,0.3892857142857143
2024-04-09 18:49:53.891804,1.37,1.315,1.3704510418640539,0.06621622772632571,4.07516254234886,-1.6649891046559042,0.39071428571428574
2024-04-09 18:49:53.916996,1.37,1.315,1.37004840579365,0.06426235376965093,4.075148978139665,-1.6649956339573708,0.3914285714285714
2024-04-09 18:49:53.942408,1.37,1.315,1.37001154129065,0.06379573635254514,4.075145744525046,-1.6649971905651142,0.3914285714285714
2024-04-09 18:49:53.966847,1.37,1.315,1.3700063921665966,0.06353673532759337,4.075143953843541,-1.664998052607749,0.3914285714285714
2024-04-09 18:49:53.990186,1.375,1.315,1.3746962786834644,0.07579889217411681,4.07522902486914,-1.6649570971195755,0.3892857142857143
2024-04-09 18:49:54.015058,1.385,1.315,1.3844445630032063,0.098232027228251,4.075384577430311,-1.6648822063904611,0.38642857142857145
2024-04-09 18:49:54.040190,1.375,1.315,1.3758001500206916,0.06594508911972832,4.075160525006166,-1.6649900815108007,0.3892857142857143
2024-04-09 18:49:54.063533,1.375,1.315,1.3750682531396876,0.06318967217698225,4.075141416063096,-1.664999282389007,0.3892857142857143
2024-04-09 18:49:54.087286,1.375,1.315,1.3750061513301786,0.0629400096907404,4.075139694119775,-1.6650001115380277,0.3892857142857143
2024-04-09 18:49:54.112943,1.375,1.315,1.3750007841572185,0.0629069016610205,4.075139474642915,-1.6650002172255491,0.3892857142857143
2024-04-09 18:49:54.137206,1.385,1.315,1.3843838503446573,0.08778339181405528,4.07531190256664,-1.6649171817097752,0.38642857142857145
2024-04-09 18:49:54.161559,1.385,1.315,1.3851155907954174,0.08313012599241615,4.075279559554381,-1.6649327577881337,0.38642857142857145
2024-04-09 18:49:54.185198,1.385,1.315,1.3851320067297648,0.0778111654314747,4.07524262871764,-1.6649505441945864,0.38642857142857145
2024-04-09 18:49:54.209839,1.375,1.315,1.3757166249785548,0.04888411396768831,4.075042171857399,-1.6650470917809759,0.3892857142857143
2024-04-09 18:49:54.233931,1.375,1.315,1.3749579197932047,0.05057303343974895,4.075053940945216,-1.6650414230643191,0.39
2024-04-09 18:49:54.257160,1.37,1.315,1.3702297654123692,0.04128684836737711,4.074989689100671,-1.6650723722342242,0.3914285714285714
2024-04-09 18:49:54.281792,1.375,1.315,1.3745728713463923,0.058517965296538674,4.075109114229416,-1.6650148440605124,0.39
2024-04-09 18:49:54.306980,1.375,1.315,1.3749468138860932,0.060661259337048565,4.075123982874416,-1.6650076813445973,0.39
2024-04-09 18:49:54.330367,1.37,1.315,1.3702912772011395,0.04889769635423908,4.075042565741196,-1.665046904597174,0.3914285714285714
2024-04-09 18:49:54.354138,1.37,1.315,1.369931785162865,0.051641869099063306,4.075061630196438,-1.665037719713523,0.3914285714285714
2024-04-09 18:49:54.379320,1.37,1.315,1.3699265445734758,0.05459933420055246,4.075082156263264,-1.6650278301652568,0.3914285714285714
2024-04-09 18:49:54.403011,1.37,1.315,1.3699444550152218,0.056835467913257665,4.075097675239447,-1.6650203526857088,0.3914285714285714
2024-04-09 18:49:54.426885,1.37,1.315,1.3699593453076524,0.05847176745522389,4.07510903228363,-1.6650148802719285,0.3914285714285714
2024-04-09 18:49:54.452947,1.37,1.315,1.369970351319627,0.05966469557909736,4.075117313544924,-1.665010889733118,0.3914285714285714
2024-04-09 18:49:54.477393,1.37,1.315,1.3699783844156372,0.06053401405586889,4.07512335017614,-1.6650079806835063,0.3914285714285714
2024-04-09 18:49:54.504297,1.37,1.315,1.3699842391315225,0.06116747813144846,4.075127751105678,-1.665005859773103,0.3914285714285714
2024-04-09 18:49:54.528080,1.36,1.315,1.3606049050698232,0.03674115939463813,4.074958867239524,-1.6650872528537433,0.3942857142857143
2024-04-09 18:49:54.551755,1.36,1.315,1.3598761692680978,0.04172343190571938,4.074993434591123,-1.6650705923994218,0.3942857142857143
2024-04-09 18:49:54.576281,1.36,1.315,1.3598619669193044,0.04728221861184268,4.075031960920998,-1.6650520229180907,0.3942857142857143
2024-04-09 18:49:54.604686,1.355,1.315,1.3552035625992753,0.03905208925613847,4.074975152947378,-1.6650794054010625,0.39571428571428574
2024-04-09 18:49:54.633538,1.36,1.315,1.359557478098769,0.05690335025771562,4.075098629072919,-1.6650198847178392,0.3942857142857143
2024-04-09 18:49:54.661747,1.345,1.315,1.34586051036304,0.022154108283284048,4.074858557187006,-1.6651356151556498,0.3985714285714286
2024-04-09 18:49:54.692733,1.355,1.315,1.3541855923028228,0.055010304000393466,4.0750857340538325,-1.6650260955762157,0.39571428571428574
2024-04-09 18:49:54.716242,1.345,1.315,1.3455177164486423,0.034100644124224505,4.074941339339022,-1.665095710174455,0.3985714285714286
2024-04-09 18:49:54.741750,1.345,1.315,1.3448545156168028,0.03995563464867818,4.074981910073524,-1.6650761495259978,0.3985714285714286
2024-04-09 18:49:54.766139,1.355,1.315,1.3542333333464387,0.07089518508478224,4.0751956768890585,-1.6649730795888442,0.39571428571428574
2024-04-09 18:49:54.790613,1.345,1.315,1.345618593461974,0.04592231515306698,4.075023221678346,-1.6650562347831215,0.3985714285714286
2024-04-09 18:49:54.815593,1.345,1.315,1.3449336171259798,0.04859078068511089,4.075041725625926,-1.6650473120319744,0.3985714285714286
2024-04-09 18:49:54.841039,1.345,1.315,1.3449078469159907,0.05230139447481851,4.075067409209291,-1.6650349265951208,0.3985714285714286
2024-04-09 18:49:54.866335,1.345,1.315,1.3449291352719486,0.055154754235713935,4.0750871567642895,-1.6650254032316718,0.3985714285714286
2024-04-09 18:49:54.891142,1.345,1.315,1.3449480391412556,0.05724660802246362,4.075101634380278,-1.6650184209818155,0.3985714285714286
2024-04-09 18:49:54.914529,1.345,1.315,1.3449621011630133,0.0587719816834209,4.075112192442149,-1.6650133288008038,0.3985714285714286
2024-04-09 18:49:54.939177,1.345,1.315,1.3449723722465783,0.059883589577040375,4.075119888025363,-1.6650096170188258,0.3985714285714286
2024-04-09 18:49:54.963267,1.345,1.315,1.3449798586907293,0.06069360970449512,4.075125497489475,-1.6650069112943169,0.3985714285714286
2024-04-09 18:49:54.986875,1.345,1.315,1.3449853141281096,0.06099277973145409,4.075129586998586,-1.665004938623338,0.3985714285714286
2024-04-09 18:49:55.010567,1.345,1.315,1.3449874952233776,0.06149510038594749,4.075118107350597,-1.6649971469440472,0.3985714285714286
2024-04-09 18:49:55.035696,1.345,1.315,1.3449907280177298,0.0618672950584357,4.075111672774016,-1.6649922185140171,0.3985714285714286
2024-04-09 18:49:55.060191,1.345,1.315,1.3449932228161694,0.062139053636249934,4.0751087045297805,-1.664989325160718,0.3985714285714286
2024-04-09 18:49:55.083751,1.345,1.315,1.344995052516584,0.06233713926143746,4.075107499376588,-1.6649876059899178,0.3985714285714286
2024-04-09 18:49:55.107203,1.435,1.315,1.4294487810510341,0.2864389271380563,4.074545221829713,-1.6633815203571378,0.3707142857142857
2024-04-09 18:49:55.130666,1.44,1.315,1.4407281565183796,0.2571781389947413,4.074543439359577,-1.663561311567134,0.3678571428571429
2024-04-09 18:49:55.154005,1.44,1.315,1.4412429989148583,0.20711280417611413,4.074446444418768,-1.6638298060227077,0.3678571428571429
2024-04-09 18:49:55.177556,1.44,1.315,1.4409660450750525,0.16819726278481476,4.0743178639042945,-1.664016716640958,0.36857142857142855
2024-04-09 18:49:55.201604,1.44,1.315,1.4407090364014843,0.1396337338817758,4.0741950480362945,-1.6641422609605985,0.3692857142857143
2024-04-09 18:49:55.224959,1.44,1.315,1.4405170860994083,0.11880226347053482,4.074090371505709,-1.664227630503855,0.3692857142857143
2024-04-09 18:49:55.248443,1.44,1.315,1.440376819394099,0.1036210908332208,4.074006070763323,-1.6642865555513755,0.3692857142857143
2024-04-09 18:49:55.272524,1.44,1.315,1.4402745757181514,0.09255861252947514,4.07394038876673,-1.6643277461926378,0.37
2024-04-09 18:49:55.296891,1.435,1.315,1.435508269971529,0.07205377885098405,4.073813070519946,-1.6644016377722513,0.37142857142857144
2024-04-09 18:49:55.320726,1.44,1.315,1.43977985522397,0.08094644502239551,4.073870022473503,-1.6643703779758725,0.37
2024-04-09 18:49:55.345876,1.435,1.315,1.435406182586506,0.06455621709735523,4.073762516957689,-1.6644270521958695,0.37142857142857144
2024-04-09 18:49:55.370485,1.435,1.315,1.4350355386238085,0.06312091256437224,4.073752956624327,-1.664431946847513,0.37142857142857144
2024-04-09 18:49:55.393999,1.435,1.315,1.4350038430530798,0.06296445833523967,4.0737519106851705,-1.6644324710859442,0.37142857142857144
2024-04-09 18:49:55.418167,1.43,1.315,1.43030912535054,0.05048190740056219,4.073667071634416,-1.6644743421451762,0.37285714285714283
2024-04-09 18:49:55.443152,1.43,1.315,1.4299427842761747,0.052782999166612866,4.07368286905379,-1.66446663255161,0.37357142857142855
2024-04-09 18:49:55.467478,1.43,1.315,1.429934389783577,0.055424441787802856,4.073701062570366,-1.6644578256979945,0.37357142857142855
2024-04-09 18:49:55.491288,1.43,1.315,1.4299501575035531,0.05743087467057226,4.07371492656979,-1.6644511542462483,0.37285714285714283
2024-04-09 18:49:55.514809,1.425,1.315,1.4252717002692055,0.04645600502592417,4.073639184343115,-1.6644874455788905,0.375
2024-04-09 18:49:55.540468,1.425,1.315,1.4249156567560783,0.049849941342789986,4.073662733688466,-1.664476197189082,0.375
2024-04-09 18:49:55.563790,1.42,1.315,1.4202228353663018,0.04084339571694433,4.073600447637218,-1.664505881236495,0.37642857142857145
2024-04-09 18:49:55.586890,1.415,1.315,1.4151862423672568,0.033308808447308554,4.073548350220172,-1.6645306692574888,0.37785714285714284
2024-04-09 18:49:55.612251,1.41,1.315,1.4101375342252096,0.027736242755911092,4.073509858038745,-1.6645489624751517,0.3792857142857143
2024-04-09 18:49:55.636056,1.41,1.315,1.4097919748610201,0.03611248672814512,4.073568098355994,-1.6645213072050387,0.3792857142857143
2024-04-09 18:49:55.659216,1.41,1.315,1.4098223161333119,0.043268822893643734,4.073617854350377,-1.6644976947252477,0.3792857142857143
2024-04-09 18:49:55.683800,1.405,1.315,1.4051765077799077,0.03612881425919685,4.073568422198834,-1.6645211437366114,0.3807142857142857
2024-04-09 18:49:55.707325,1.4,1.315,1.4001543203401086,0.02988027637262817,4.073525201971554,-1.6645416401032027,0.3821428571428571
2024-04-09 18:49:55.731048,1.28,1.315,1.287203049080552,-0.2609692893917337,4.071507873593549,-1.665498133620038,0.41928571428571426
2024-04-09 18:49:55.754953,1.275,1.315,1.2737557549769538,-0.21093170041220077,4.071856328489932,-1.6653329384575917,0.4228571428571429
2024-04-09 18:49:55.779168,1.275,1.315,1.2732353554850058,-0.13985189966978456,4.07235048753116,-1.6650986858263388,0.42214285714285715
2024-04-09 18:49:55.803000,1.27,1.315,1.268949703431911,-0.09757076319242022,4.0726445786406416,-1.6649592795309525,0.4228571428571429
2024-04-09 18:49:55.826162,1.265,1.315,1.2642544096698494,-0.06756638988023,4.072853327701096,-1.6648603287386907,0.42428571428571427
2024-04-09 18:49:55.850052,1.265,1.315,1.264149975266107,-0.03332699817235258,4.073091288651207,-1.6647475303041042,0.4235714285714286
2024-04-09 18:49:55.873731,1.255,1.315,1.2549710342491793,-0.032217368807101944,4.07309939649863,-1.6647436869386754,0.42642857142857143
2024-04-09 18:49:55.898154,1.25,1.315,1.2497202846803477,-0.020982861488712087,4.073177682000999,-1.664706576111684,0.4278571428571429
2024-04-09 18:49:55.921145,1.25,1.315,1.2494658909492684,0.0005298467453680525,4.0733271463642575,-1.6646357206455251,0.4278571428571429
2024-04-09 18:49:55.945552,1.255,1.315,1.2542746401997522,0.02977759841972697,4.073530102702903,-1.6645395024756127,0.42642857142857143
2024-04-09 18:49:55.968746,1.25,1.315,1.250059573271666,0.02735114551179276,4.07351343632832,-1.6645474040947896,0.42714285714285716
2024-04-09 18:49:55.992228,1.255,1.315,1.2544765948508543,0.04846129322822411,4.073659845273786,-1.664477987341237,0.4257142857142857
2024-04-09 18:49:56.015912,1.255,1.315,1.254879010355803,0.053336617974159485,4.073693684258411,-1.6644619424548797,0.4257142857142857
2024-04-09 18:49:56.039094,1.265,1.315,1.2643174706346776,0.08088738622970602,4.073884550739614,-1.664371437515303,0.4228571428571429
2024-04-09 18:49:56.062221,1.27,1.315,1.2697609156755074,0.0905506764038686,4.073951400280341,-1.6643397371100859,0.4207142857142857
2024-04-09 18:49:56.086455,1.275,1.315,1.2748478262985354,0.09671080554349427,4.073993943053654,-1.6643195619821154,0.41928571428571426
2024-04-09 18:49:56.109848,1.28,1.315,1.2798911621946283,0.10112498078403619,4.074024366244149,-1.6643051335340515,0.41785714285714287
2024-04-09 18:49:56.133655,1.29,1.315,1.2896128466589567,0.11677896116002051,4.074132571096642,-1.6642538135937157,0.415
2024-04-09 18:49:56.157367,1.295,1.315,1.2950004031267803,0.11679471984851542,4.074132458443293,-1.664253867026546,0.41285714285714287
2024-04-09 18:49:56.181824,1.295,1.315,1.2953325905982112,0.10339825138695101,4.074039529465855,-1.66429794686482,0.41285714285714287
2024-04-09 18:49:56.204926,1.305,1.315,1.3046540715227808,0.11738908396561515,4.074136171543667,-1.6642521031380497,0.41
2024-04-09 18:49:56.228502,1.315,1.315,1.3146985043729926,0.12959445016121962,4.074220388539303,-1.6642121511617827,0.40714285714285714
2024-04-09 18:49:56.252300,1.325,1.315,1.3247764923179468,0.1386584535630473,4.07428281231052,-1.6641825360470213,0.4035714285714286
2024-04-09 18:49:56.275440,1.34,1.315,1.339528979957485,0.15772137596393898,4.074414345635485,-1.664120130365597,0.3992857142857143
2024-04-09 18:49:56.299017,1.345,1.315,1.3452476536198386,0.14777918176325,4.0743451975751706,-1.6641529393855479,0.39785714285714285
2024-04-09 18:49:56.322688,1.44,1.315,1.4346830314865153,0.36250457538538505,4.075829554595915,-1.6634486087870226,0.36857142857142855
2024-04-09 18:49:56.345823,1.445,1.315,1.4462114880512238,0.31377219838728765,4.075491386657254,-1.6636090794127656,0.3657142857142857
2024-04-09 18:49:56.369119,1.45,1.315,1.451313456420462,0.26089296406478657,4.075124807279955,-1.663783042086557,0.36428571428571427
2024-04-09 18:49:56.393208,1.455,1.315,1.4559937278089716,0.22089052212900023,4.0748475014974215,-1.663914646936986,0.36357142857142855
2024-04-09 18:49:56.416584,1.46,1.315,1.460727394363868,0.19161690092372374,4.074644546107053,-1.6640109718177707,0.3628571428571429
2024-04-09 18:49:56.440549,1.46,1.315,1.4608386996179334,0.1578313795256978,4.0744105674002045,-1.6641220270793098,0.3628571428571429
2024-04-09 18:49:56.464307,1.465,1.315,1.4653290626188935,0.14460194958735964,4.07431877901493,-1.6641655958632426,0.36142857142857143
2024-04-09 18:49:56.487640,1.46,1.315,1.46083248867447,0.1110384447652733,4.074086597917504,-1.6642758105487,0.36357142857142855
2024-04-09 18:49:56.511736,1.46,1.315,1.4603483908875312,0.09700002378217862,4.073989445253163,-1.6643219308579045,0.36357142857142855
2024-04-09 18:49:56.535513,1.46,1.315,1.4602320004892415,0.08765231858065385,4.073924758360686,-1.6643526407763778,0.36357142857142855
2024-04-09 18:49:56.559854,1.465,1.315,1.46485899354478,0.09335915142921253,4.073964068619133,-1.664333977274046,0.36214285714285716
2024-04-09 18:49:56.582956,1.46,1.315,1.4604875885836595,0.07368977984063427,4.073828155929705,-1.6643985088266846,0.36357142857142855
2024-04-09 18:49:56.606180,1.46,1.315,1.4600968670438264,0.0697838789755094,4.0738011585164315,-1.6644113279733177,0.36428571428571427
2024-04-09 18:49:56.630113,1.46,1.315,1.460048701958285,0.06782027002508563,4.073787586879881,-1.6644177725444897,0.36428571428571427
2024-04-09 18:49:56.653863,1.455,1.315,1.4553418285794975,0.05402041572826197,4.073692343694576,-1.6644630019155373,0.3657142857142857
2024-04-09 18:49:56.677237,1.455,1.315,1.4549666156721581,0.05536144420925416,4.073701644230611,-1.6644585849964788,0.3657142857142857
2024-04-09 18:49:56.701655,1.345,1.315,1.351732193205161,-0.216458113821815,4.071826383007796,-1.6653492164908734,0.3992857142857143
2024-04-09 18:49:56.725624,1.34,1.315,1.339001151973393,-0.1763011867261708,4.0721045749418945,-1.6652170852194936,0.40285714285714286
2024-04-09 18:49:56.748810,1.34,1.315,1.3384639840409793,-0.11443145335080335,4.072532315881158,-1.6650139118918499,0.40285714285714286
2024-04-09 18:49:56.772794,1.33,1.315,1.3294287193424115,-0.09147527120140533,4.072691380885035,-1.6649383530485873,0.405
2024-04-09 18:49:56.797377,1.325,1.315,1.3243215150564875,-0.06417665382592247,4.072880269343111,-1.66484862238959,0.4064285714285714
2024-04-09 18:49:56.820670,1.305,1.315,1.305407815537338,-0.08072086634967866,4.072766750196398,-1.6649025522529382,0.41214285714285714
2024-04-09 18:49:56.844474,1.3,1.315,1.2994481707249415,-0.05852934193797156,4.072920335721357,-1.664829583782185,0.4135714285714286
2024-04-09 18:49:56.868703,1.295,1.315,1.294525834432357,-0.039459931819914876,4.073052287673678,-1.6647668898478174,0.415
2024-04-09 18:49:56.892239,1.285,1.315,1.2849563914635245,-0.037762643275137515,4.073064421496008,-1.6647611244129144,0.41785714285714287
2024-04-09 18:49:56.915653,1.285,1.315,1.2843769916456624,-0.012670973156115758,4.073237746157149,-1.6646787638078742,0.41785714285714287
2024-04-09 18:49:56.940095,1.285,1.315,1.2844959739249187,0.0076320904474043265,4.073377950000889,-1.6646121377978007,0.41714285714285715
2024-04-09 18:49:56.963350,1.275,1.315,1.275244885634064,-0.002289808031872771,4.073309840028139,-1.6646445060537987,0.42
2024-04-09 18:49:56.986702,1.28,1.315,1.2793052719088638,0.025719216053812933,4.073503038103993,-1.6645526863074975,0.4185714285714286
2024-04-09 18:49:57.010593,1.275,1.315,1.2750364406690498,0.024224350032837322,4.073492905644548,-1.6645575021564192,0.42
2024-04-09 18:49:57.033979,1.27,1.315,1.2700722939967537,0.021281010267284226,4.073472806784834,-1.664567055470969,0.42142857142857143
