datetime,z_tof,z_bar,z_ref,z_hat,v_hat,alpha_1,alpha_0,tau,z_hat_2,v_hat_2,alpha_1_2,alpha_0_2,d_bar,d_gnss
2024-04-24 12:12:58.349283,nan,0.21724184028188365,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.375695,nan,0.21724184028188365,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.405880,nan,0.21724184028188365,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.433486,nan,0.4315905990457734,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.461213,nan,0.21724184028188365,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.496130,nan,0.21724184028188365,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.531124,nan,0.10993724292232462,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.558882,nan,0.4525344768862554,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.584142,nan,0.10993724292232462,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.613288,nan,-0.018231849446359926,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.643971,nan,-0.018231849446359926,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.672294,nan,-0.018231849446359926,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.701092,nan,0.13169315463270215,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.727562,nan,0.13169315463270215,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.758930,nan,0.15319438436015342,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.786919,nan,0.15319438436015342,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.811775,nan,0.15319438436015342,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.836404,nan,0.49613079564550033,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.867138,nan,0.49613079564550033,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.894292,nan,0.49613079564550033,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.921743,nan,0.24039540900083015,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
2024-04-24 12:12:58.951026,nan,0.24039540900083015,nan,0.5,0.0,3.0,-1.0,0.01,0.5,0.0,3.0,-1.0,0.0,0.0
